,match_id,date,variable,value,venue,team_id,team_name,league_name
348,3900428,2022-10-16,xG_for,2.21,H,8611,FC Twente,Eredivisie
349,3900428,2022-10-16,xG_ag,0.21,H,8611,FC Twente,Eredivisie
350,3900428,2022-10-16,xG_for,0.21,A,8674,FC Groningen,Eredivisie
351,3900428,2022-10-16,xG_ag,2.21,A,8674,FC Groningen,Eredivisie
352,3900429,2022-10-16,xG_for,2.93,H,8640,PSV Eindhoven,Eredivisie
353,3900429,2022-10-16,xG_ag,0.73,H,8640,PSV Eindhoven,Eredivisie
354,3900429,2022-10-16,xG_for,0.73,A,9908,FC Utrecht,Eredivisie
355,3900429,2022-10-16,xG_ag,2.93,A,9908,FC Utrecht,Eredivisie
356,3900430,2022-10-16,xG_for,0.77,H,10229,AZ Alkmaar,Eredivisie
357,3900430,2022-10-16,xG_ag,1.28,H,10229,AZ Alkmaar,Eredivisie
358,3900430,2022-10-16,xG_for,1.28,A,10235,Feyenoord,Eredivisie
359,3900430,2022-10-16,xG_ag,0.77,A,10235,Feyenoord,Eredivisie
