match_id,date,variable,value,venue,team_id,team_name,league_name
3602773,2022-02-06,xG_for,1.65,A,10229,AZ Alkmaar,Eredivisie
3602773,2022-02-06,xG_ag,1.45,A,10229,AZ Alkmaar,Eredivisie
3602774,2022-02-06,xG_for,3.11,H,8611,FC Twente,Eredivisie
3602774,2022-02-06,xG_ag,0.4,H,8611,FC Twente,Eredivisie
3602774,2022-02-06,xG_for,0.4,A,8277,Vitesse,Eredivisie
3602774,2022-02-06,xG_ag,3.11,A,8277,Vitesse,Eredivisie
3602775,2022-02-06,xG_for,2.74,H,10235,Feyenoord,Eredivisie
3602775,2022-02-06,xG_ag,0.65,H,10235,Feyenoord,Eredivisie
3602775,2022-02-06,xG_for,0.65,A,8614,Sparta Rotterdam,Eredivisie
3602775,2022-02-06,xG_ag,2.74,A,8614,Sparta Rotterdam,Eredivisie
3602776,2022-02-06,xG_for,2.51,H,8674,FC Groningen,Eredivisie
3602776,2022-02-06,xG_ag,1.09,H,8674,FC Groningen,Eredivisie
3602776,2022-02-06,xG_for,1.09,A,6433,Go Ahead Eagles,Eredivisie
3602776,2022-02-06,xG_ag,2.51,A,6433,Go Ahead Eagles,Eredivisie
3602777,2022-02-06,xG_for,1.06,H,8525,Willem II,Eredivisie
3602777,2022-02-06,xG_ag,1.11,H,8525,Willem II,Eredivisie
3602777,2022-02-06,xG_for,1.11,A,10219,RKC Waalwijk,Eredivisie
3602777,2022-02-06,xG_ag,1.06,A,10219,RKC Waalwijk,Eredivisie
3602778,2022-02-06,xG_for,3.73,H,8593,Ajax,Eredivisie
3602778,2022-02-06,xG_ag,0.23,H,8593,Ajax,Eredivisie
3602778,2022-02-06,xG_for,0.23,A,9791,Heracles,Eredivisie
3602778,2022-02-06,xG_ag,3.73,A,9791,Heracles,Eredivisie
