,match_id,date,variable,value,venue,team_id,team_name
252,3657057,2021-09-26,xG_for,2.92,H,9885,Juventus
253,3657057,2021-09-26,xG_ag,0.53,H,9885,Juventus
254,3657057,2021-09-26,xG_for,0.53,A,9882,Sampdoria
255,3657057,2021-09-26,xG_ag,2.92,A,9882,Sampdoria
256,3657058,2021-09-26,xG_for,2.31,H,8543,Lazio
257,3657058,2021-09-26,xG_ag,2.79,H,8543,Lazio
258,3657058,2021-09-26,xG_for,2.79,A,8686,Roma
259,3657058,2021-09-26,xG_ag,2.31,A,8686,Roma
260,3657059,2021-09-26,xG_for,1.44,H,7943,Sassuolo
261,3657059,2021-09-26,xG_ag,1.11,H,7943,Sassuolo
262,3657059,2021-09-26,xG_for,1.11,A,6480,Salernitana
263,3657059,2021-09-26,xG_ag,1.44,A,6480,Salernitana
264,3657060,2021-09-25,xG_for,1.09,H,9881,Spezia
265,3657060,2021-09-25,xG_ag,1.61,H,9881,Spezia
266,3657060,2021-09-25,xG_for,1.61,A,8564,Milan
267,3657060,2021-09-25,xG_ag,1.09,A,8564,Milan
268,3657061,2021-09-26,xG_for,0.94,H,8600,Udinese
269,3657061,2021-09-26,xG_ag,1.3,H,8600,Udinese
270,3657061,2021-09-26,xG_for,1.3,A,8535,Fiorentina
271,3657061,2021-09-26,xG_ag,0.94,A,8535,Fiorentina
272,3657062,2021-09-28,xG_for,1.58,H,7881,Venezia
273,3657062,2021-09-28,xG_ag,1.39,H,7881,Venezia
274,3657062,2021-09-28,xG_for,1.39,A,9804,Torino
275,3657062,2021-09-28,xG_ag,1.58,A,9804,Torino
276,3657063,2021-09-27,xG_for,1.88,H,9875,Napoli
277,3657063,2021-09-27,xG_ag,0.2,H,9875,Napoli
278,3657063,2021-09-27,xG_for,0.2,A,8529,Cagliari
279,3657063,2021-09-27,xG_ag,1.88,A,8529,Cagliari
280,3657064,2021-10-17,xG_for,1.03,H,8529,Cagliari
281,3657064,2021-10-17,xG_ag,1.54,H,8529,Cagliari
282,3657064,2021-10-17,xG_for,1.54,A,9882,Sampdoria
283,3657064,2021-10-17,xG_ag,1.03,A,9882,Sampdoria
284,3657065,2021-10-17,xG_for,0.99,H,8534,Empoli
285,3657065,2021-10-17,xG_ag,4.36,H,8534,Empoli
286,3657065,2021-10-17,xG_for,4.36,A,8524,Atalanta
287,3657065,2021-10-17,xG_ag,0.99,A,8524,Atalanta
288,3657066,2021-10-17,xG_for,1.65,H,10233,Genoa
289,3657066,2021-10-17,xG_ag,2.38,H,10233,Genoa
290,3657066,2021-10-17,xG_for,2.38,A,7943,Sassuolo
291,3657066,2021-10-17,xG_ag,1.65,A,7943,Sassuolo
292,3657067,2021-10-18,xG_for,1.17,H,9885,Juventus
293,3657067,2021-10-18,xG_ag,1.91,H,9885,Juventus
294,3657067,2021-10-18,xG_for,1.91,A,8686,Roma
295,3657067,2021-10-18,xG_ag,1.17,A,8686,Roma
296,3657068,2021-10-16,xG_for,2.72,H,8543,Lazio
297,3657068,2021-10-16,xG_ag,1.58,H,8543,Lazio
298,3657068,2021-10-16,xG_for,1.58,A,8636,Inter
299,3657068,2021-10-16,xG_ag,2.72,A,8636,Inter
300,3657069,2021-10-17,xG_for,1.88,H,8564,Milan
301,3657069,2021-10-17,xG_ag,1.84,H,8564,Milan
302,3657069,2021-10-17,xG_for,1.84,A,9876,Hellas Verona
303,3657069,2021-10-17,xG_ag,1.88,A,9876,Hellas Verona
304,3657070,2021-10-17,xG_for,1.62,H,9875,Napoli
305,3657070,2021-10-17,xG_ag,1.12,H,9875,Napoli
306,3657070,2021-10-17,xG_for,1.12,A,9804,Torino
307,3657070,2021-10-17,xG_ag,1.62,A,9804,Torino
308,3657071,2021-10-16,xG_for,1.65,H,9881,Spezia
309,3657071,2021-10-16,xG_ag,1.77,H,9881,Spezia
310,3657071,2021-10-16,xG_for,1.77,A,6480,Salernitana
311,3657071,2021-10-16,xG_ag,1.65,A,6480,Salernitana
312,3657072,2021-10-17,xG_for,0.98,H,8600,Udinese
313,3657072,2021-10-17,xG_ag,1.71,H,8600,Udinese
314,3657072,2021-10-17,xG_for,1.71,A,9857,Bologna
315,3657072,2021-10-17,xG_ag,0.98,A,9857,Bologna
316,3657073,2021-10-19,xG_for,1.16,H,7881,Venezia
317,3657073,2021-10-19,xG_ag,0.52,H,7881,Venezia
318,3657073,2021-10-19,xG_for,0.52,A,8535,Fiorentina
319,3657073,2021-10-19,xG_ag,1.16,A,8535,Fiorentina
320,3657074,2021-10-24,xG_for,0.59,H,8524,Atalanta
321,3657074,2021-10-24,xG_ag,0.73,H,8524,Atalanta
322,3657074,2021-10-24,xG_for,0.73,A,8600,Udinese
323,3657074,2021-10-24,xG_ag,0.59,A,8600,Udinese
324,3657075,2021-10-24,xG_for,0.77,H,9857,Bologna
325,3657075,2021-10-24,xG_ag,1.19,H,9857,Bologna
326,3657075,2021-10-24,xG_for,1.19,A,8564,Milan
327,3657075,2021-10-24,xG_ag,0.77,A,8564,Milan
328,3657076,2021-10-24,xG_for,3.11,H,8535,Fiorentina
329,3657076,2021-10-24,xG_ag,0.22,H,8535,Fiorentina
330,3657076,2021-10-24,xG_for,0.22,A,8529,Cagliari
331,3657076,2021-10-24,xG_ag,3.11,A,8529,Cagliari
332,3657077,2021-10-24,xG_for,2.44,H,9876,Hellas Verona
333,3657077,2021-10-24,xG_ag,1.2,H,9876,Hellas Verona
334,3657077,2021-10-24,xG_for,1.2,A,8543,Lazio
335,3657077,2021-10-24,xG_ag,2.44,A,8543,Lazio
336,3657078,2021-10-25,xG_for,0.85,H,8636,Inter
337,3657078,2021-10-25,xG_ag,2.03,H,8636,Inter
338,3657078,2021-10-25,xG_for,2.03,A,9885,Juventus
339,3657078,2021-10-25,xG_ag,0.85,A,9885,Juventus
340,3657079,2021-10-24,xG_for,1.5,H,8686,Roma
341,3657079,2021-10-24,xG_ag,1.15,H,8686,Roma
342,3657079,2021-10-24,xG_for,1.15,A,9875,Napoli
343,3657079,2021-10-24,xG_ag,1.5,A,9875,Napoli
344,3657080,2021-10-23,xG_for,1.77,H,6480,Salernitana
345,3657080,2021-10-23,xG_ag,2.6,H,6480,Salernitana
346,3657080,2021-10-23,xG_for,2.6,A,8534,Empoli
347,3657080,2021-10-23,xG_ag,1.77,A,8534,Empoli
348,3657081,2021-10-23,xG_for,0.57,H,9882,Sampdoria
349,3657081,2021-10-23,xG_ag,1.08,H,9882,Sampdoria
350,3657081,2021-10-23,xG_for,1.08,A,9881,Spezia
351,3657081,2021-10-23,xG_ag,0.57,A,9881,Spezia
352,3657082,2021-10-23,xG_for,1.81,H,7943,Sassuolo
353,3657082,2021-10-23,xG_ag,0.92,H,7943,Sassuolo
354,3657082,2021-10-23,xG_for,0.92,A,7881,Venezia
355,3657082,2021-10-23,xG_ag,1.81,A,7881,Venezia
356,3657083,2021-10-22,xG_for,2.03,H,9804,Torino
357,3657083,2021-10-22,xG_ag,2.44,H,9804,Torino
358,3657083,2021-10-22,xG_for,2.44,A,10233,Genoa
359,3657083,2021-10-22,xG_ag,2.03,A,10233,Genoa
360,3657084,2021-10-28,xG_for,0.89,H,8529,Cagliari
361,3657084,2021-10-28,xG_ag,2.83,H,8529,Cagliari
362,3657084,2021-10-28,xG_for,2.83,A,8686,Roma
363,3657084,2021-10-28,xG_ag,0.89,A,8686,Roma
364,3657085,2021-10-28,xG_for,0.52,H,8534,Empoli
365,3657085,2021-10-28,xG_ag,1.92,H,8534,Empoli
366,3657085,2021-10-28,xG_for,1.92,A,8636,Inter
367,3657085,2021-10-28,xG_ag,0.52,A,8636,Inter
368,3657086,2021-10-27,xG_for,1.31,H,9885,Juventus
369,3657086,2021-10-27,xG_ag,0.9,H,9885,Juventus
370,3657086,2021-10-27,xG_for,0.9,A,7943,Sassuolo
371,3657086,2021-10-27,xG_ag,1.31,A,7943,Sassuolo
372,3657087,2021-10-28,xG_for,0.52,H,8543,Lazio
373,3657087,2021-10-28,xG_ag,0.67,H,8543,Lazio
374,3657087,2021-10-28,xG_for,0.67,A,8535,Fiorentina
375,3657087,2021-10-28,xG_ag,0.52,A,8535,Fiorentina
376,3657088,2021-10-27,xG_for,0.99,H,8564,Milan
377,3657088,2021-10-27,xG_ag,0.7,H,8564,Milan
378,3657088,2021-10-27,xG_for,0.7,A,9804,Torino
379,3657088,2021-10-27,xG_ag,0.99,A,9804,Torino
380,3657089,2021-10-29,xG_for,2.73,H,9875,Napoli
381,3657089,2021-10-29,xG_ag,0.32,H,9875,Napoli
382,3657089,2021-10-29,xG_for,0.32,A,9857,Bologna
383,3657089,2021-10-29,xG_ag,2.73,A,9857,Bologna
384,3657090,2021-10-27,xG_for,1.51,H,9882,Sampdoria
385,3657090,2021-10-27,xG_ag,1.65,H,9882,Sampdoria
386,3657090,2021-10-27,xG_for,1.65,A,8524,Atalanta
387,3657090,2021-10-27,xG_ag,1.51,A,8524,Atalanta
388,3657091,2021-10-26,xG_for,1.79,H,9881,Spezia
389,3657091,2021-10-26,xG_ag,1.24,H,9881,Spezia
390,3657091,2021-10-26,xG_for,1.24,A,10233,Genoa
391,3657091,2021-10-26,xG_ag,1.79,A,10233,Genoa
392,3657092,2021-10-27,xG_for,1.46,H,8600,Udinese
393,3657092,2021-10-27,xG_ag,0.96,H,8600,Udinese
394,3657092,2021-10-27,xG_for,0.96,A,9876,Hellas Verona
395,3657092,2021-10-27,xG_ag,1.46,A,9876,Hellas Verona
396,3657093,2021-10-26,xG_for,0.84,H,7881,Venezia
397,3657093,2021-10-26,xG_ag,1.7,H,7881,Venezia
398,3657093,2021-10-26,xG_for,1.7,A,6480,Salernitana
399,3657093,2021-10-26,xG_ag,0.84,A,6480,Salernitana
400,3657095,2021-10-30,xG_for,1.29,H,8524,Atalanta
401,3657095,2021-10-30,xG_ag,1.77,H,8524,Atalanta
402,3657095,2021-10-30,xG_for,1.77,A,8543,Lazio
403,3657095,2021-10-30,xG_ag,1.29,A,8543,Lazio
404,3657096,2021-11-02,xG_for,1.29,H,9857,Bologna
405,3657096,2021-11-02,xG_ag,0.69,H,9857,Bologna
406,3657096,2021-11-02,xG_for,0.69,A,8529,Cagliari
407,3657096,2021-11-02,xG_ag,1.29,A,8529,Cagliari
408,3657097,2021-10-31,xG_for,3.11,H,8535,Fiorentina
409,3657097,2021-10-31,xG_ag,0.12,H,8535,Fiorentina
410,3657097,2021-10-31,xG_for,0.12,A,9881,Spezia
411,3657097,2021-10-31,xG_ag,3.11,A,9881,Spezia
412,3657098,2021-10-31,xG_for,1.18,H,10233,Genoa
413,3657098,2021-10-31,xG_ag,0.63,H,10233,Genoa
414,3657098,2021-10-31,xG_for,0.63,A,7881,Venezia
415,3657098,2021-10-31,xG_ag,1.18,A,7881,Venezia
416,3657099,2021-10-30,xG_for,1.66,H,9876,Hellas Verona
417,3657099,2021-10-30,xG_ag,1.35,H,9876,Hellas Verona
418,3657099,2021-10-30,xG_for,1.35,A,9885,Juventus
419,3657099,2021-10-30,xG_ag,1.66,A,9885,Juventus
420,3657100,2021-10-31,xG_for,2.15,H,8636,Inter
421,3657100,2021-10-31,xG_ag,0.51,H,8636,Inter
422,3657100,2021-10-31,xG_for,0.51,A,8600,Udinese
423,3657100,2021-10-31,xG_ag,2.15,A,8600,Udinese
