,match_id,date,variable,value,venue,team_id,team_name,league_name
543,3377619,2021-01-23,xG_ag,0.67,A,6660,FC Emmen,Eredivisie
544,3377620,2021-01-23,xG_for,0.61,H,8525,Willem II,Eredivisie
545,3377620,2021-01-23,xG_ag,3.21,H,8525,Willem II,Eredivisie
546,3377620,2021-01-23,xG_for,3.21,A,6413,PEC Zwolle,Eredivisie
547,3377620,2021-01-23,xG_ag,0.61,A,6413,PEC Zwolle,Eredivisie
548,3377621,2021-01-24,xG_for,1.73,H,8277,Vitesse,Eredivisie
549,3377621,2021-01-24,xG_ag,0.37,H,8277,Vitesse,Eredivisie
550,3377621,2021-01-24,xG_for,0.37,A,8674,FC Groningen,Eredivisie
551,3377621,2021-01-24,xG_ag,1.73,A,8674,FC Groningen,Eredivisie
552,3377622,2021-01-24,xG_for,1.1,H,8640,PSV Eindhoven,Eredivisie
553,3377622,2021-01-24,xG_ag,1.07,H,8640,PSV Eindhoven,Eredivisie
554,3377622,2021-01-24,xG_for,1.07,A,10219,RKC Waalwijk,Eredivisie
555,3377622,2021-01-24,xG_ag,1.1,A,10219,RKC Waalwijk,Eredivisie
556,3377623,2021-01-24,xG_for,1.78,H,9791,Heracles,Eredivisie
557,3377623,2021-01-24,xG_ag,0.44,H,9791,Heracles,Eredivisie
558,3377623,2021-01-24,xG_for,0.44,A,10228,SC Heerenveen,Eredivisie
559,3377623,2021-01-24,xG_ag,1.78,A,10228,SC Heerenveen,Eredivisie
560,3377624,2021-01-24,xG_for,1.18,H,6422,Fortuna Sittard,Eredivisie
561,3377624,2021-01-24,xG_ag,3.51,H,6422,Fortuna Sittard,Eredivisie
562,3377624,2021-01-24,xG_for,3.51,A,8593,Ajax,Eredivisie
563,3377624,2021-01-24,xG_ag,1.18,A,8593,Ajax,Eredivisie
564,3377625,2021-01-24,xG_for,1.49,H,8611,FC Twente,Eredivisie
565,3377625,2021-01-24,xG_ag,0.71,H,8611,FC Twente,Eredivisie
566,3377625,2021-01-24,xG_for,0.71,A,9839,VVV-Venlo,Eredivisie
567,3377625,2021-01-24,xG_ag,1.49,A,9839,VVV-Venlo,Eredivisie
568,3377626,2021-01-24,xG_for,1.44,H,9908,FC Utrecht,Eredivisie
569,3377626,2021-01-24,xG_ag,0.54,H,9908,FC Utrecht,Eredivisie
570,3377626,2021-01-24,xG_for,0.54,A,8614,Sparta Rotterdam,Eredivisie
571,3377626,2021-01-24,xG_ag,1.44,A,8614,Sparta Rotterdam,Eredivisie
572,3377627,2021-01-24,xG_for,1.42,H,10235,Feyenoord,Eredivisie
573,3377627,2021-01-24,xG_ag,3.04,H,10235,Feyenoord,Eredivisie
574,3377627,2021-01-24,xG_for,3.04,A,10229,AZ Alkmaar,Eredivisie
575,3377627,2021-01-24,xG_ag,1.42,A,10229,AZ Alkmaar,Eredivisie
576,3377628,2021-01-27,xG_for,0.83,H,6413,PEC Zwolle,Eredivisie
577,3377628,2021-01-27,xG_ag,1.57,H,6413,PEC Zwolle,Eredivisie
578,3377628,2021-01-27,xG_for,1.57,A,9791,Heracles,Eredivisie
579,3377628,2021-01-27,xG_ag,0.83,A,9791,Heracles,Eredivisie
580,3377629,2021-01-27,xG_for,0.26,H,6660,FC Emmen,Eredivisie
581,3377629,2021-01-27,xG_ag,2.2,H,6660,FC Emmen,Eredivisie
582,3377629,2021-01-27,xG_for,2.2,A,8640,PSV Eindhoven,Eredivisie
583,3377629,2021-01-27,xG_ag,0.26,A,8640,PSV Eindhoven,Eredivisie
584,3377630,2021-01-27,xG_for,1.47,H,8674,FC Groningen,Eredivisie
585,3377630,2021-01-27,xG_ag,0.55,H,8674,FC Groningen,Eredivisie
586,3377630,2021-01-27,xG_for,0.55,A,10217,ADO Den Haag,Eredivisie
587,3377630,2021-01-27,xG_ag,1.47,A,10217,ADO Den Haag,Eredivisie
588,3377631,2021-01-28,xG_for,1.29,H,10229,AZ Alkmaar,Eredivisie
589,3377631,2021-01-28,xG_ag,1.2,H,10229,AZ Alkmaar,Eredivisie
590,3377631,2021-01-28,xG_for,1.2,A,9908,FC Utrecht,Eredivisie
591,3377631,2021-01-28,xG_ag,1.29,A,9908,FC Utrecht,Eredivisie
592,3377632,2021-01-28,xG_for,0.85,H,10219,RKC Waalwijk,Eredivisie
593,3377632,2021-01-28,xG_ag,3.15,H,10219,RKC Waalwijk,Eredivisie
594,3377632,2021-01-28,xG_for,3.15,A,6422,Fortuna Sittard,Eredivisie
595,3377632,2021-01-28,xG_ag,0.85,A,6422,Fortuna Sittard,Eredivisie
596,3377633,2021-01-28,xG_for,1.98,H,9839,VVV-Venlo,Eredivisie
597,3377633,2021-01-28,xG_ag,1.93,H,9839,VVV-Venlo,Eredivisie
598,3377633,2021-01-28,xG_for,1.93,A,8277,Vitesse,Eredivisie
599,3377633,2021-01-28,xG_ag,1.98,A,8277,Vitesse,Eredivisie
600,3377634,2021-01-28,xG_for,2.41,H,10228,SC Heerenveen,Eredivisie
601,3377634,2021-01-28,xG_ag,1.17,H,10228,SC Heerenveen,Eredivisie
602,3377634,2021-01-28,xG_for,1.17,A,10235,Feyenoord,Eredivisie
603,3377634,2021-01-28,xG_ag,2.41,A,10235,Feyenoord,Eredivisie
604,3377635,2021-01-29,xG_for,1.08,H,8614,Sparta Rotterdam,Eredivisie
605,3377635,2021-01-29,xG_ag,0.52,H,8614,Sparta Rotterdam,Eredivisie
606,3377635,2021-01-29,xG_for,0.52,A,8611,FC Twente,Eredivisie
607,3377635,2021-01-29,xG_ag,1.08,A,8611,FC Twente,Eredivisie
608,3377636,2021-01-29,xG_for,2.62,H,8593,Ajax,Eredivisie
609,3377636,2021-01-29,xG_ag,0.86,H,8593,Ajax,Eredivisie
610,3377636,2021-01-29,xG_for,0.86,A,8525,Willem II,Eredivisie
611,3377636,2021-01-29,xG_ag,2.62,A,8525,Willem II,Eredivisie
612,3377637,2021-01-30,xG_for,1.07,H,9791,Heracles,Eredivisie
613,3377637,2021-01-30,xG_ag,1.55,H,9791,Heracles,Eredivisie
614,3377637,2021-01-30,xG_for,1.55,A,8674,FC Groningen,Eredivisie
615,3377637,2021-01-30,xG_ag,1.07,A,8674,FC Groningen,Eredivisie
616,3377638,2021-01-31,xG_for,2.79,H,9908,FC Utrecht,Eredivisie
617,3377638,2021-01-31,xG_ag,1.7,H,9908,FC Utrecht,Eredivisie
618,3377638,2021-01-31,xG_for,1.7,A,6413,PEC Zwolle,Eredivisie
619,3377638,2021-01-31,xG_ag,2.79,A,6413,PEC Zwolle,Eredivisie
620,3377639,2021-01-31,xG_for,1.35,H,6422,Fortuna Sittard,Eredivisie
621,3377639,2021-01-31,xG_ag,0.95,H,6422,Fortuna Sittard,Eredivisie
622,3377639,2021-01-31,xG_for,0.95,A,9839,VVV-Venlo,Eredivisie
623,3377639,2021-01-31,xG_ag,1.35,A,9839,VVV-Venlo,Eredivisie
624,3377640,2021-01-31,xG_for,0.51,H,8277,Vitesse,Eredivisie
625,3377640,2021-01-31,xG_ag,0.6,H,8277,Vitesse,Eredivisie
626,3377640,2021-01-31,xG_for,0.6,A,10219,RKC Waalwijk,Eredivisie
627,3377640,2021-01-31,xG_ag,0.51,A,10219,RKC Waalwijk,Eredivisie
628,3377641,2021-01-31,xG_for,1.58,H,8611,FC Twente,Eredivisie
629,3377641,2021-01-31,xG_ag,0.35,H,8611,FC Twente,Eredivisie
630,3377641,2021-01-31,xG_for,0.35,A,10228,SC Heerenveen,Eredivisie
631,3377641,2021-01-31,xG_ag,1.58,A,10228,SC Heerenveen,Eredivisie
632,3377642,2021-01-31,xG_for,1.15,H,10235,Feyenoord,Eredivisie
633,3377642,2021-01-31,xG_ag,1.81,H,10235,Feyenoord,Eredivisie
634,3377642,2021-01-31,xG_for,1.81,A,8640,PSV Eindhoven,Eredivisie
635,3377642,2021-01-31,xG_ag,1.15,A,8640,PSV Eindhoven,Eredivisie
636,3377643,2021-01-31,xG_for,1.82,H,8525,Willem II,Eredivisie
637,3377643,2021-01-31,xG_ag,1.31,H,8525,Willem II,Eredivisie
638,3377643,2021-01-31,xG_for,1.31,A,6660,FC Emmen,Eredivisie
639,3377643,2021-01-31,xG_ag,1.82,A,6660,FC Emmen,Eredivisie
640,3377644,2021-01-31,xG_for,2.15,H,10229,AZ Alkmaar,Eredivisie
641,3377644,2021-01-31,xG_ag,2.07,H,10229,AZ Alkmaar,Eredivisie
642,3377644,2021-01-31,xG_for,2.07,A,8593,Ajax,Eredivisie
643,3377644,2021-01-31,xG_ag,2.15,A,8593,Ajax,Eredivisie
644,3377645,2021-01-31,xG_for,0.78,H,10217,ADO Den Haag,Eredivisie
645,3377645,2021-01-31,xG_ag,1.27,H,10217,ADO Den Haag,Eredivisie
646,3377645,2021-01-31,xG_for,1.27,A,8614,Sparta Rotterdam,Eredivisie
647,3377645,2021-01-31,xG_ag,0.78,A,8614,Sparta Rotterdam,Eredivisie
648,3377646,2021-02-06,xG_for,1.07,H,6422,Fortuna Sittard,Eredivisie
649,3377646,2021-02-06,xG_ag,0.95,H,6422,Fortuna Sittard,Eredivisie
650,3377646,2021-02-06,xG_for,0.95,A,9791,Heracles,Eredivisie
651,3377646,2021-02-06,xG_ag,1.07,A,9791,Heracles,Eredivisie
652,3377647,2021-02-06,xG_for,3.04,H,8640,PSV Eindhoven,Eredivisie
653,3377647,2021-02-06,xG_ag,0.19,H,8640,PSV Eindhoven,Eredivisie
654,3377647,2021-02-06,xG_for,0.19,A,8611,FC Twente,Eredivisie
655,3377647,2021-02-06,xG_ag,3.04,A,8611,FC Twente,Eredivisie
656,3377648,2021-02-06,xG_for,1.64,H,6413,PEC Zwolle,Eredivisie
657,3377648,2021-02-06,xG_ag,0.74,H,6413,PEC Zwolle,Eredivisie
658,3377648,2021-02-06,xG_for,0.74,A,10219,RKC Waalwijk,Eredivisie
659,3377648,2021-02-06,xG_ag,1.64,A,10219,RKC Waalwijk,Eredivisie
660,3377649,2021-02-06,xG_for,0.47,H,6660,FC Emmen,Eredivisie
661,3377649,2021-02-06,xG_ag,1.29,H,6660,FC Emmen,Eredivisie
662,3377649,2021-02-06,xG_for,1.29,A,10229,AZ Alkmaar,Eredivisie
663,3377649,2021-02-06,xG_ag,0.47,A,10229,AZ Alkmaar,Eredivisie
664,3377650,2021-02-06,xG_for,1.67,H,10228,SC Heerenveen,Eredivisie
665,3377650,2021-02-06,xG_ag,0.7,H,10228,SC Heerenveen,Eredivisie
666,3377650,2021-02-06,xG_for,0.7,A,8277,Vitesse,Eredivisie
667,3377650,2021-02-06,xG_ag,1.67,A,8277,Vitesse,Eredivisie
668,3377651,2021-02-25,xG_for,1.11,H,8674,FC Groningen,Eredivisie
669,3377651,2021-02-25,xG_ag,1.69,H,8674,FC Groningen,Eredivisie
670,3377651,2021-02-25,xG_for,1.69,A,10235,Feyenoord,Eredivisie
671,3377651,2021-02-25,xG_ag,1.11,A,10235,Feyenoord,Eredivisie
672,3377652,2021-04-22,xG_for,2.7,H,8593,Ajax,Eredivisie
673,3377652,2021-04-22,xG_ag,0.99,H,8593,Ajax,Eredivisie
674,3377652,2021-04-22,xG_for,0.99,A,9908,FC Utrecht,Eredivisie
675,3377652,2021-04-22,xG_ag,2.7,A,9908,FC Utrecht,Eredivisie
676,3377653,2021-02-24,xG_for,1.65,H,8525,Willem II,Eredivisie
677,3377653,2021-02-24,xG_ag,1.07,H,8525,Willem II,Eredivisie
678,3377653,2021-02-24,xG_for,1.07,A,10217,ADO Den Haag,Eredivisie
679,3377653,2021-02-24,xG_ag,1.65,A,10217,ADO Den Haag,Eredivisie
680,3377654,2021-03-10,xG_for,0.82,H,9839,VVV-Venlo,Eredivisie
681,3377654,2021-03-10,xG_ag,0.61,H,9839,VVV-Venlo,Eredivisie
682,3377654,2021-03-10,xG_for,0.61,A,8614,Sparta Rotterdam,Eredivisie
683,3377654,2021-03-10,xG_ag,0.82,A,8614,Sparta Rotterdam,Eredivisie
684,3377655,2021-02-13,xG_for,0.58,H,10217,ADO Den Haag,Eredivisie
685,3377655,2021-02-13,xG_ag,5.46,H,10217,ADO Den Haag,Eredivisie
686,3377655,2021-02-13,xG_for,5.46,A,8640,PSV Eindhoven,Eredivisie
687,3377655,2021-02-13,xG_ag,0.58,A,8640,PSV Eindhoven,Eredivisie
688,3377656,2021-02-14,xG_for,2.76,H,10229,AZ Alkmaar,Eredivisie
689,3377656,2021-02-14,xG_ag,1.31,H,10229,AZ Alkmaar,Eredivisie
690,3377656,2021-02-14,xG_for,1.31,A,10228,SC Heerenveen,Eredivisie
691,3377656,2021-02-14,xG_ag,2.76,A,10228,SC Heerenveen,Eredivisie
692,3377657,2021-02-13,xG_for,1.58,H,8674,FC Groningen,Eredivisie
693,3377657,2021-02-13,xG_ag,0.61,H,8674,FC Groningen,Eredivisie
694,3377657,2021-02-13,xG_for,0.61,A,6413,PEC Zwolle,Eredivisie
695,3377657,2021-02-13,xG_ag,1.58,A,6413,PEC Zwolle,Eredivisie
696,3377658,2021-02-14,xG_for,3.87,H,9908,FC Utrecht,Eredivisie
697,3377658,2021-02-14,xG_ag,1.58,H,9908,FC Utrecht,Eredivisie
698,3377658,2021-02-14,xG_for,1.58,A,9839,VVV-Venlo,Eredivisie
699,3377658,2021-02-14,xG_ag,3.87,A,9839,VVV-Venlo,Eredivisie
700,3377659,2021-02-14,xG_for,3.56,H,10235,Feyenoord,Eredivisie
701,3377659,2021-02-14,xG_ag,0.64,H,10235,Feyenoord,Eredivisie
702,3377659,2021-02-14,xG_for,0.64,A,8525,Willem II,Eredivisie
703,3377659,2021-02-14,xG_ag,3.56,A,8525,Willem II,Eredivisie
704,3377660,2021-02-14,xG_for,2.61,H,9791,Heracles,Eredivisie
705,3377660,2021-02-14,xG_ag,1.59,H,9791,Heracles,Eredivisie
706,3377660,2021-02-14,xG_for,1.59,A,8593,Ajax,Eredivisie
707,3377660,2021-02-14,xG_ag,2.61,A,8593,Ajax,Eredivisie
708,3377661,2021-02-13,xG_for,1.25,H,10219,RKC Waalwijk,Eredivisie
709,3377661,2021-02-13,xG_ag,0.61,H,10219,RKC Waalwijk,Eredivisie
710,3377661,2021-02-13,xG_for,0.61,A,6660,FC Emmen,Eredivisie
711,3377661,2021-02-13,xG_ag,1.25,A,6660,FC Emmen,Eredivisie
712,3377662,2021-02-13,xG_for,1.76,H,8614,Sparta Rotterdam,Eredivisie
713,3377662,2021-02-13,xG_ag,1.96,H,8614,Sparta Rotterdam,Eredivisie
714,3377662,2021-02-13,xG_for,1.96,A,6422,Fortuna Sittard,Eredivisie
715,3377662,2021-02-13,xG_ag,1.76,A,6422,Fortuna Sittard,Eredivisie
716,3377663,2021-02-14,xG_for,0.58,H,8277,Vitesse,Eredivisie
717,3377663,2021-02-14,xG_ag,1.7,H,8277,Vitesse,Eredivisie
718,3377663,2021-02-14,xG_for,1.7,A,8611,FC Twente,Eredivisie
719,3377663,2021-02-14,xG_ag,0.58,A,8611,FC Twente,Eredivisie
720,3377664,2021-02-22,xG_for,2.22,H,8593,Ajax,Eredivisie
721,3377664,2021-02-22,xG_ag,1.64,H,8593,Ajax,Eredivisie
722,3377664,2021-02-22,xG_for,1.64,A,8614,Sparta Rotterdam,Eredivisie
723,3377664,2021-02-22,xG_ag,2.22,A,8614,Sparta Rotterdam,Eredivisie
724,3377665,2021-02-21,xG_for,1.28,H,6660,FC Emmen,Eredivisie
725,3377665,2021-02-21,xG_ag,1.16,H,6660,FC Emmen,Eredivisie
726,3377665,2021-02-21,xG_for,1.16,A,6413,PEC Zwolle,Eredivisie
727,3377665,2021-02-21,xG_ag,1.28,A,6413,PEC Zwolle,Eredivisie
728,3377666,2021-02-21,xG_for,2.84,H,8611,FC Twente,Eredivisie
729,3377666,2021-02-21,xG_ag,2.52,H,8611,FC Twente,Eredivisie
730,3377666,2021-02-21,xG_for,2.52,A,10235,Feyenoord,Eredivisie
731,3377666,2021-02-21,xG_ag,2.84,A,10235,Feyenoord,Eredivisie
732,3377667,2021-02-21,xG_for,2.13,H,6422,Fortuna Sittard,Eredivisie
733,3377667,2021-02-21,xG_ag,0.27,H,6422,Fortuna Sittard,Eredivisie
734,3377667,2021-02-21,xG_for,0.27,A,10217,ADO Den Haag,Eredivisie
735,3377667,2021-02-21,xG_ag,2.13,A,10217,ADO Den Haag,Eredivisie
736,3377668,2021-02-21,xG_for,3.07,H,8640,PSV Eindhoven,Eredivisie
737,3377668,2021-02-21,xG_ag,1.04,H,8640,PSV Eindhoven,Eredivisie
738,3377668,2021-02-21,xG_for,1.04,A,8277,Vitesse,Eredivisie
739,3377668,2021-02-21,xG_ag,3.07,A,8277,Vitesse,Eredivisie
740,3377669,2021-02-21,xG_for,0.95,H,10219,RKC Waalwijk,Eredivisie
741,3377669,2021-02-21,xG_ag,1.01,H,10219,RKC Waalwijk,Eredivisie
742,3377669,2021-02-21,xG_for,1.01,A,9791,Heracles,Eredivisie
743,3377669,2021-02-21,xG_ag,0.95,A,9791,Heracles,Eredivisie
744,3377670,2021-02-21,xG_for,1.12,H,10228,SC Heerenveen,Eredivisie
745,3377670,2021-02-21,xG_ag,2.55,H,10228,SC Heerenveen,Eredivisie
746,3377670,2021-02-21,xG_for,2.55,A,8674,FC Groningen,Eredivisie
747,3377670,2021-02-21,xG_ag,1.12,A,8674,FC Groningen,Eredivisie
748,3377671,2021-02-21,xG_for,0.38,H,9839,VVV-Venlo,Eredivisie
749,3377671,2021-02-21,xG_ag,3.19,H,9839,VVV-Venlo,Eredivisie
750,3377671,2021-02-21,xG_for,3.19,A,10229,AZ Alkmaar,Eredivisie
751,3377671,2021-02-21,xG_ag,0.38,A,10229,AZ Alkmaar,Eredivisie
752,3377672,2021-02-20,xG_for,0.38,H,8525,Willem II,Eredivisie
753,3377672,2021-02-20,xG_ag,4.71,H,8525,Willem II,Eredivisie
754,3377672,2021-02-20,xG_for,4.71,A,9908,FC Utrecht,Eredivisie
755,3377672,2021-02-20,xG_ag,0.38,A,9908,FC Utrecht,Eredivisie
756,3377673,2021-02-28,xG_for,1.07,H,10217,ADO Den Haag,Eredivisie
757,3377673,2021-02-28,xG_ag,0.15,H,10217,ADO Den Haag,Eredivisie
758,3377673,2021-02-28,xG_for,0.15,A,10219,RKC Waalwijk,Eredivisie
759,3377673,2021-02-28,xG_ag,1.07,A,10219,RKC Waalwijk,Eredivisie
760,3377674,2021-02-28,xG_for,2.2,H,10229,AZ Alkmaar,Eredivisie
761,3377674,2021-02-28,xG_ag,1.18,H,10229,AZ Alkmaar,Eredivisie
762,3377674,2021-02-28,xG_for,1.18,A,10235,Feyenoord,Eredivisie
763,3377674,2021-02-28,xG_ag,2.2,A,10235,Feyenoord,Eredivisie
764,3377675,2021-02-28,xG_for,0.44,H,8674,FC Groningen,Eredivisie
765,3377675,2021-02-28,xG_ag,0.82,H,8674,FC Groningen,Eredivisie
766,3377675,2021-02-28,xG_for,0.82,A,6422,Fortuna Sittard,Eredivisie
767,3377675,2021-02-28,xG_ag,0.44,A,6422,Fortuna Sittard,Eredivisie
768,3377676,2021-02-27,xG_for,1.71,H,9908,FC Utrecht,Eredivisie
769,3377676,2021-02-27,xG_ag,1.81,H,9908,FC Utrecht,Eredivisie
770,3377676,2021-02-27,xG_for,1.81,A,6660,FC Emmen,Eredivisie
771,3377676,2021-02-27,xG_ag,1.71,A,6660,FC Emmen,Eredivisie
772,3377677,2021-02-28,xG_for,0.79,H,9791,Heracles,Eredivisie
773,3377677,2021-02-28,xG_ag,0.34,H,9791,Heracles,Eredivisie
774,3377677,2021-02-28,xG_for,0.34,A,8611,FC Twente,Eredivisie
775,3377677,2021-02-28,xG_ag,0.79,A,8611,FC Twente,Eredivisie
776,3377678,2021-02-27,xG_for,2.12,H,6413,PEC Zwolle,Eredivisie
777,3377678,2021-02-27,xG_ag,1.05,H,6413,PEC Zwolle,Eredivisie
778,3377678,2021-02-27,xG_for,1.05,A,10228,SC Heerenveen,Eredivisie
779,3377678,2021-02-27,xG_ag,2.12,A,10228,SC Heerenveen,Eredivisie
780,3377679,2021-02-28,xG_for,1.64,H,8640,PSV Eindhoven,Eredivisie
781,3377679,2021-02-28,xG_ag,3.37,H,8640,PSV Eindhoven,Eredivisie
782,3377679,2021-02-28,xG_for,3.37,A,8593,Ajax,Eredivisie
783,3377679,2021-02-28,xG_ag,1.64,A,8593,Ajax,Eredivisie
784,3377680,2021-02-28,xG_for,0.84,H,8614,Sparta Rotterdam,Eredivisie
785,3377680,2021-02-28,xG_ag,2.46,H,8614,Sparta Rotterdam,Eredivisie
786,3377680,2021-02-28,xG_for,2.46,A,8525,Willem II,Eredivisie
787,3377680,2021-02-28,xG_ag,0.84,A,8525,Willem II,Eredivisie
788,3377681,2021-02-28,xG_for,2.1,H,8277,Vitesse,Eredivisie
789,3377681,2021-02-28,xG_ag,0.98,H,8277,Vitesse,Eredivisie
790,3377681,2021-02-28,xG_for,0.98,A,9839,VVV-Venlo,Eredivisie
791,3377681,2021-02-28,xG_ag,2.1,A,9839,VVV-Venlo,Eredivisie
792,3377682,2021-03-07,xG_for,3.9,H,8593,Ajax,Eredivisie
793,3377682,2021-03-07,xG_ag,0.91,H,8593,Ajax,Eredivisie
794,3377682,2021-03-07,xG_for,0.91,A,8674,FC Groningen,Eredivisie
795,3377682,2021-03-07,xG_ag,3.9,A,8674,FC Groningen,Eredivisie
796,3377683,2021-03-06,xG_for,1.73,H,6660,FC Emmen,Eredivisie
797,3377683,2021-03-06,xG_ag,1.07,H,6660,FC Emmen,Eredivisie
798,3377683,2021-03-06,xG_for,1.07,A,8614,Sparta Rotterdam,Eredivisie
799,3377683,2021-03-06,xG_ag,1.73,A,8614,Sparta Rotterdam,Eredivisie
800,3377684,2021-03-07,xG_for,1.56,H,8611,FC Twente,Eredivisie
801,3377684,2021-03-07,xG_ag,1.63,H,8611,FC Twente,Eredivisie
802,3377684,2021-03-07,xG_for,1.63,A,8525,Willem II,Eredivisie
803,3377684,2021-03-07,xG_ag,1.56,A,8525,Willem II,Eredivisie
804,3377685,2021-03-06,xG_for,2.1,H,10235,Feyenoord,Eredivisie
805,3377685,2021-03-06,xG_ag,0.25,H,10235,Feyenoord,Eredivisie
806,3377685,2021-03-06,xG_for,0.25,A,9839,VVV-Venlo,Eredivisie
807,3377685,2021-03-06,xG_ag,2.1,A,9839,VVV-Venlo,Eredivisie
808,3377686,2021-03-07,xG_for,1.04,H,6422,Fortuna Sittard,Eredivisie
809,3377686,2021-03-07,xG_ag,2.69,H,6422,Fortuna Sittard,Eredivisie
810,3377686,2021-03-07,xG_for,2.69,A,8640,PSV Eindhoven,Eredivisie
811,3377686,2021-03-07,xG_ag,1.04,A,8640,PSV Eindhoven,Eredivisie
812,3377687,2021-03-07,xG_for,2.8,H,9791,Heracles,Eredivisie
813,3377687,2021-03-07,xG_ag,0.88,H,9791,Heracles,Eredivisie
814,3377687,2021-03-07,xG_for,0.88,A,6413,PEC Zwolle,Eredivisie
815,3377687,2021-03-07,xG_ag,2.8,A,6413,PEC Zwolle,Eredivisie
816,3377688,2021-03-07,xG_for,1.2,H,10219,RKC Waalwijk,Eredivisie
817,3377688,2021-03-07,xG_ag,2.47,H,10219,RKC Waalwijk,Eredivisie
818,3377688,2021-03-07,xG_for,2.47,A,9908,FC Utrecht,Eredivisie
819,3377688,2021-03-07,xG_ag,1.2,A,9908,FC Utrecht,Eredivisie
820,3377689,2021-03-07,xG_for,2.68,H,10228,SC Heerenveen,Eredivisie
821,3377689,2021-03-07,xG_ag,0.96,H,10228,SC Heerenveen,Eredivisie
822,3377689,2021-03-07,xG_for,0.96,A,10217,ADO Den Haag,Eredivisie
823,3377689,2021-03-07,xG_ag,2.68,A,10217,ADO Den Haag,Eredivisie
824,3377690,2021-03-07,xG_for,1.15,H,8277,Vitesse,Eredivisie
825,3377690,2021-03-07,xG_ag,1.62,H,8277,Vitesse,Eredivisie
826,3377690,2021-03-07,xG_for,1.62,A,10229,AZ Alkmaar,Eredivisie
827,3377690,2021-03-07,xG_ag,1.15,A,10229,AZ Alkmaar,Eredivisie
828,3377691,2021-03-14,xG_for,1.05,H,10217,ADO Den Haag,Eredivisie
829,3377691,2021-03-14,xG_ag,1.4,H,10217,ADO Den Haag,Eredivisie
830,3377691,2021-03-14,xG_for,1.4,A,9791,Heracles,Eredivisie
831,3377691,2021-03-14,xG_ag,1.05,A,9791,Heracles,Eredivisie
832,3377692,2021-03-14,xG_for,1.89,H,10229,AZ Alkmaar,Eredivisie
833,3377692,2021-03-14,xG_ag,1.03,H,10229,AZ Alkmaar,Eredivisie
834,3377692,2021-03-14,xG_for,1.03,A,8611,FC Twente,Eredivisie
835,3377692,2021-03-14,xG_ag,1.89,A,8611,FC Twente,Eredivisie
836,3377693,2021-03-14,xG_for,1.13,H,8674,FC Groningen,Eredivisie
837,3377693,2021-03-14,xG_ag,1.57,H,8674,FC Groningen,Eredivisie
838,3377693,2021-03-14,xG_for,1.57,A,6660,FC Emmen,Eredivisie
839,3377693,2021-03-14,xG_ag,1.13,A,6660,FC Emmen,Eredivisie
840,3377694,2021-03-14,xG_for,2.49,H,9908,FC Utrecht,Eredivisie
841,3377694,2021-03-14,xG_ag,1.27,H,9908,FC Utrecht,Eredivisie
842,3377694,2021-03-14,xG_for,1.27,A,8277,Vitesse,Eredivisie
843,3377694,2021-03-14,xG_ag,2.49,A,8277,Vitesse,Eredivisie
844,3377695,2021-03-14,xG_for,0.1,H,6413,PEC Zwolle,Eredivisie
845,3377695,2021-03-14,xG_ag,2.79,H,6413,PEC Zwolle,Eredivisie
846,3377695,2021-03-14,xG_for,2.79,A,8593,Ajax,Eredivisie
847,3377695,2021-03-14,xG_ag,0.1,A,8593,Ajax,Eredivisie
848,3377696,2021-03-14,xG_for,1.85,H,8640,PSV Eindhoven,Eredivisie
849,3377696,2021-03-14,xG_ag,0.96,H,8640,PSV Eindhoven,Eredivisie
850,3377696,2021-03-14,xG_for,0.96,A,10235,Feyenoord,Eredivisie
851,3377696,2021-03-14,xG_ag,1.85,A,10235,Feyenoord,Eredivisie
852,3377697,2021-03-14,xG_for,1.7,H,8614,Sparta Rotterdam,Eredivisie
853,3377697,2021-03-14,xG_ag,0.43,H,8614,Sparta Rotterdam,Eredivisie
854,3377697,2021-03-14,xG_for,0.43,A,10219,RKC Waalwijk,Eredivisie
855,3377697,2021-03-14,xG_ag,1.7,A,10219,RKC Waalwijk,Eredivisie
856,3377698,2021-03-14,xG_for,1.8,H,9839,VVV-Venlo,Eredivisie
857,3377698,2021-03-14,xG_ag,2.34,H,9839,VVV-Venlo,Eredivisie
858,3377698,2021-03-14,xG_for,2.34,A,6422,Fortuna Sittard,Eredivisie
859,3377698,2021-03-14,xG_ag,1.8,A,6422,Fortuna Sittard,Eredivisie
860,3377699,2021-03-13,xG_for,1.97,H,8525,Willem II,Eredivisie
861,3377699,2021-03-13,xG_ag,2.25,H,8525,Willem II,Eredivisie
862,3377699,2021-03-13,xG_for,2.25,A,10228,SC Heerenveen,Eredivisie
863,3377699,2021-03-13,xG_ag,1.97,A,10228,SC Heerenveen,Eredivisie
864,3377700,2021-03-22,xG_for,3.56,H,8593,Ajax,Eredivisie
865,3377700,2021-03-22,xG_ag,0.06,H,8593,Ajax,Eredivisie
866,3377700,2021-03-22,xG_for,0.06,A,10217,ADO Den Haag,Eredivisie
867,3377700,2021-03-22,xG_ag,3.56,A,10217,ADO Den Haag,Eredivisie
868,3377701,2021-03-21,xG_for,0.43,H,10229,AZ Alkmaar,Eredivisie
869,3377701,2021-03-21,xG_ag,1.79,H,10229,AZ Alkmaar,Eredivisie
870,3377701,2021-03-21,xG_for,1.79,A,8640,PSV Eindhoven,Eredivisie
871,3377701,2021-03-21,xG_ag,0.43,A,8640,PSV Eindhoven,Eredivisie
