,match_id,date,variable,value,venue,team_id,team_name
0,3428766,2020-09-30,xG_for,1.54,H,6266,Benevento
1,3428766,2020-09-30,xG_ag,3.65,H,6266,Benevento
2,3428766,2020-09-30,xG_for,3.65,A,8636,Inter
3,3428766,2020-09-30,xG_ag,1.54,A,8636,Inter
4,3428767,2020-09-19,xG_for,1.88,H,8535,Fiorentina
5,3428767,2020-09-19,xG_ag,0.69,H,8535,Fiorentina
6,3428767,2020-09-19,xG_for,0.69,A,9804,Torino
7,3428767,2020-09-19,xG_ag,1.88,A,9804,Torino
8,3428768,2020-09-20,xG_for,2.43,H,10233,Genoa
9,3428768,2020-09-20,xG_ag,1.65,H,10233,Genoa
10,3428768,2020-09-20,xG_for,1.65,A,9884,Crotone
11,3428768,2020-09-20,xG_ag,2.43,A,9884,Crotone
12,3428769,2020-09-21,xG_for,2.11,H,9885,Juventus
13,3428769,2020-09-21,xG_ag,0.85,H,9885,Juventus
14,3428769,2020-09-21,xG_for,0.85,A,9882,Sampdoria
15,3428769,2020-09-21,xG_ag,2.11,A,9882,Sampdoria
16,3428770,2020-10-01,xG_for,2.29,H,8543,Lazio
17,3428770,2020-10-01,xG_ag,1.83,H,8543,Lazio
18,3428770,2020-10-01,xG_for,1.83,A,8524,Atalanta
19,3428770,2020-10-01,xG_ag,2.29,A,8524,Atalanta
20,3428771,2020-09-22,xG_for,2.75,H,8564,Milan
21,3428771,2020-09-22,xG_ag,1.11,H,8564,Milan
22,3428771,2020-09-22,xG_for,1.11,A,9857,Bologna
23,3428771,2020-09-22,xG_ag,2.75,A,9857,Bologna
24,3428772,2020-09-20,xG_for,0.25,H,10167,Parma Calcio 1913
25,3428772,2020-09-20,xG_ag,1.56,H,10167,Parma Calcio 1913
26,3428772,2020-09-20,xG_for,1.56,A,9875,Napoli
27,3428772,2020-09-20,xG_ag,0.25,A,9875,Napoli
28,3428773,2020-09-20,xG_for,2.16,H,7943,Sassuolo
29,3428773,2020-09-20,xG_ag,0.92,H,7943,Sassuolo
30,3428773,2020-09-20,xG_for,0.92,A,8529,Cagliari
31,3428773,2020-09-20,xG_ag,2.16,A,8529,Cagliari
32,3428774,2020-09-30,xG_for,1.85,H,8600,Udinese
33,3428774,2020-09-30,xG_ag,0.82,H,8600,Udinese
34,3428774,2020-09-30,xG_for,0.82,A,9881,Spezia
35,3428774,2020-09-30,xG_ag,1.85,A,9881,Spezia
36,3428775,2020-09-20,xG_for,0.61,H,9876,Hellas Verona
37,3428775,2020-09-20,xG_ag,1.96,H,9876,Hellas Verona
38,3428775,2020-09-20,xG_for,1.96,A,8686,Roma
39,3428775,2020-09-20,xG_ag,0.61,A,8686,Roma
40,3428776,2021-01-31,xG_for,1.37,H,8636,Inter
41,3428776,2021-01-31,xG_ag,0.0,H,8636,Inter
42,3428776,2021-01-31,xG_for,0.0,A,6266,Benevento
43,3428776,2021-01-31,xG_ag,1.37,A,6266,Benevento
44,3428777,2021-01-30,xG_for,2.26,H,9804,Torino
45,3428777,2021-01-30,xG_ag,1.37,H,9804,Torino
46,3428777,2021-01-30,xG_for,1.37,A,8535,Fiorentina
47,3428777,2021-01-30,xG_ag,2.26,A,8535,Fiorentina
48,3428778,2021-01-31,xG_for,0.57,H,9884,Crotone
49,3428778,2021-01-31,xG_ag,1.31,H,9884,Crotone
50,3428778,2021-01-31,xG_for,1.31,A,10233,Genoa
51,3428778,2021-01-31,xG_ag,0.57,A,10233,Genoa
52,3428779,2021-01-31,xG_for,0.5,H,9882,Sampdoria
53,3428779,2021-01-31,xG_ag,1.5,H,9882,Sampdoria
54,3428779,2021-01-31,xG_for,1.5,A,9885,Juventus
55,3428779,2021-01-31,xG_ag,0.5,A,9885,Juventus
56,3428780,2021-01-31,xG_for,1.2,H,8524,Atalanta
57,3428780,2021-01-31,xG_ag,1.88,H,8524,Atalanta
58,3428780,2021-01-31,xG_for,1.88,A,8543,Lazio
59,3428780,2021-01-31,xG_ag,1.2,A,8543,Lazio
60,3428781,2021-01-30,xG_for,1.61,H,9857,Bologna
61,3428781,2021-01-30,xG_ag,3.03,H,9857,Bologna
62,3428781,2021-01-30,xG_for,3.03,A,8564,Milan
63,3428781,2021-01-30,xG_ag,1.61,A,8564,Milan
64,3428782,2021-02-01,xG_for,1.0,H,9875,Napoli
65,3428782,2021-02-01,xG_ag,0.33,H,9875,Napoli
66,3428782,2021-02-01,xG_for,0.33,A,10167,Parma Calcio 1913
67,3428782,2021-02-01,xG_ag,1.0,A,10167,Parma Calcio 1913
68,3428783,2021-01-31,xG_for,0.76,H,8529,Cagliari
69,3428783,2021-01-31,xG_ag,1.91,H,8529,Cagliari
70,3428783,2021-01-31,xG_for,1.91,A,7943,Sassuolo
71,3428783,2021-01-31,xG_ag,0.76,A,7943,Sassuolo
72,3428784,2021-01-31,xG_for,0.75,H,9881,Spezia
73,3428784,2021-01-31,xG_ag,1.42,H,9881,Spezia
74,3428784,2021-01-31,xG_for,1.42,A,8600,Udinese
75,3428784,2021-01-31,xG_ag,0.75,A,8600,Udinese
76,3428785,2021-02-01,xG_for,1.97,H,8686,Roma
77,3428785,2021-02-01,xG_ag,0.7,H,8686,Roma
78,3428785,2021-02-01,xG_for,0.7,A,9876,Hellas Verona
79,3428785,2021-02-01,xG_ag,1.97,A,9876,Hellas Verona
80,3428786,2021-01-03,xG_for,2.74,H,8524,Atalanta
81,3428786,2021-01-03,xG_ag,0.65,H,8524,Atalanta
82,3428786,2021-01-03,xG_for,0.65,A,7943,Sassuolo
83,3428786,2021-01-03,xG_ag,2.74,A,7943,Sassuolo
84,3428787,2021-01-04,xG_for,2.56,H,6266,Benevento
85,3428787,2021-01-04,xG_ag,1.52,H,6266,Benevento
86,3428787,2021-01-04,xG_for,1.52,A,8564,Milan
87,3428787,2021-01-04,xG_ag,2.56,A,8564,Milan
88,3428788,2021-01-03,xG_for,0.88,H,8529,Cagliari
89,3428788,2021-01-03,xG_ag,5.02,H,8529,Cagliari
90,3428788,2021-01-03,xG_for,5.02,A,9875,Napoli
91,3428788,2021-01-03,xG_ag,0.88,A,9875,Napoli
92,3428789,2021-01-03,xG_for,0.48,H,8535,Fiorentina
93,3428789,2021-01-03,xG_ag,0.77,H,8535,Fiorentina
94,3428789,2021-01-03,xG_for,0.77,A,9857,Bologna
95,3428789,2021-01-03,xG_ag,0.48,A,9857,Bologna
96,3428790,2021-01-03,xG_for,0.89,H,10233,Genoa
97,3428790,2021-01-03,xG_ag,1.5,H,10233,Genoa
98,3428790,2021-01-03,xG_for,1.5,A,8543,Lazio
99,3428790,2021-01-03,xG_ag,0.89,A,8543,Lazio
100,3428791,2021-01-03,xG_for,2.38,H,8636,Inter
101,3428791,2021-01-03,xG_ag,1.44,H,8636,Inter
102,3428791,2021-01-03,xG_for,1.44,A,9884,Crotone
103,3428791,2021-01-03,xG_ag,2.38,A,9884,Crotone
104,3428792,2021-01-04,xG_for,2.56,H,9885,Juventus
105,3428792,2021-01-04,xG_ag,1.77,H,9885,Juventus
