,id,title,performer,release_date,url,img_url,preview_url
36,8094701,Cleaning Up Before A Filthy Fuck,"Rharri Rhound,","Oct 5, 2022",https://www.brazzers.com/video/8094701/cleaning-up-before-a-filthy-fuck,https://media-public-ht.project1content.com/m=eyzaevFb/3ee/7fc/fbf/1cc/483/ebc/5ae/b0c/942/da2/2a/poster/poster_01.jpg,https://prog-public-ht.project1content.com/3ee/7fc/fbf/1cc/483/ebc/5ae/b0c/942/da2/2a/mediabook/mediabook_320p.mp4
37,8097801,MILF Does The Body Good,"Alexis Fawx,","Oct 5, 2022",https://www.brazzers.com/video/8097801/milf-does-the-body-good,https://media-public-ht.project1content.com/m=eyzaevFb/4da/303/e0d/e9f/4d2/b9d/4df/d97/600/077/05/poster/poster_01.jpg,https://prog-public-ht.project1content.com/4da/303/e0d/e9f/4d2/b9d/4df/d97/600/077/05/mediabook/mediabook_320p.mp4
38,8094681,A Perfect Storm,"Savanah Storm,","Oct 4, 2022",https://www.brazzers.com/video/8094681/a-perfect-storm,https://media-public-ht.project1content.com/m=eyzaevFb/93b/186/d1c/661/48b/4a6/0a4/cf9/a79/96f/cd/poster/poster_01.jpg,https://prog-public-ht.project1content.com/93b/186/d1c/661/48b/4a6/0a4/cf9/a79/96f/cd/mediabook/mediabook_320p.mp4
39,8098931,Gagging On The Guru,"Demi Sutra,","Oct 4, 2022",https://www.brazzers.com/video/8098931/gagging-on-the-guru,https://media-public-ht.project1content.com/m=eyzaevFb/593/918/c58/a81/4dc/dab/2f9/51e/a59/bdf/46/poster/poster_01.jpg,https://prog-public-ht.project1content.com/593/918/c58/a81/4dc/dab/2f9/51e/a59/bdf/46/mediabook/mediabook_320p.mp4
40,8094661,Alexxa's Double Penetration Vice,"Alexxa Vice,","Oct 3, 2022",https://www.brazzers.com/video/8094661/alexxas-double-penetration-vice,https://media-public-ht.project1content.com/m=eyzaevFb/90a/e16/36c/9d6/412/38d/fd8/0b8/86a/fed/61/poster/poster_01.jpg,https://prog-public-ht.project1content.com/90a/e16/36c/9d6/412/38d/fd8/0b8/86a/fed/61/mediabook/mediabook_320p.mp4
41,8094441,Bodega Bro Unlocks Impossible Achievement,"Jordyn Falls,","Oct 3, 2022",https://www.brazzers.com/video/8094441/bodega-bro-unlocks-impossible-achievement,https://media-public-ht.project1content.com/m=eyzaevFb/569/8aa/91f/59f/444/b83/3ec/255/ba2/f0e/fb/poster/poster_01.jpg,https://prog-public-ht.project1content.com/569/8aa/91f/59f/444/b83/3ec/255/ba2/f0e/fb/mediabook/mediabook_320p.mp4
42,8095841,Bound For Him,"CJ Miles, Zac Wild","Oct 2, 2022",https://www.brazzers.com/video/8095841/bound-for-him,https://media-public-ht.project1content.com/m=eyzaevFb/0bb/e79/9db/343/46f/f8d/fb3/bdf/db8/124/01/poster/poster_01.jpg,https://prog-public-ht.project1content.com/0bb/e79/9db/343/46f/f8d/fb3/bdf/db8/124/01/mediabook/mediabook_320p.mp4
43,8091221,Fucking GF's Dildo-Loving Roommates,"Aubree Valentine,","Oct 1, 2022",https://www.brazzers.com/video/8091221/fucking-g-fs-dildo-loving-roommates,https://media-public-ht.project1content.com/m=eyzaevFb/612/ea8/785/ec0/4dc/1a3/c15/2e1/f19/d15/55/poster/poster_01.jpg,https://prog-public-ht.project1content.com/612/ea8/785/ec0/4dc/1a3/c15/2e1/f19/d15/55/mediabook/mediabook_320p.mp4
44,8085701,Scream Her Name,"LaSirena69,","Sep 30, 2022",https://www.brazzers.com/video/8085701/scream-her-name,https://media-public-ht.project1content.com/m=eyzaevFb/819/e5a/fcf/ca0/41e/0b0/b47/b21/3d4/aaf/ff/poster/poster_01.jpg,https://prog-public-ht.project1content.com/819/e5a/fcf/ca0/41e/0b0/b47/b21/3d4/aaf/ff/mediabook/mediabook_320p.mp4
45,8081651,Stepmom's Bath Turns into a Threesome Smash,"Cherie Deville,","Sep 30, 2022",https://www.brazzers.com/video/8081651/stepmoms-bath-turns-into-a-threesome-smash,https://media-public-ht.project1content.com/m=eyzaevFb/3bd/e20/065/40f/4b7/2a1/759/084/eb8/045/ca/poster/poster_01.jpg,https://prog-public-ht.project1content.com/3bd/e20/065/40f/4b7/2a1/759/084/eb8/045/ca/mediabook/mediabook_320p.mp4
