,vol_num,caption,release_date,cover_url
12,Amazing Spider-Man Vol 1 340,The Hero Subtracter,"October, 1990",https://static.wikia.nocookie.net/marveldatabase/images/4/43/Amazing_Spider-Man_Vol_1_340.jpg
13,Amazing Spider-Man Vol 1 341,With(out) Great Power...,"November, 1990",https://static.wikia.nocookie.net/marveldatabase/images/b/b2/Amazing_Spider-Man_Vol_1_341.jpg
14,Amazing Spider-Man Vol 1 342,The Jonah Trade,"December, 1990",https://static.wikia.nocookie.net/marveldatabase/images/c/c5/Amazing_Spider-Man_Vol_1_342.jpg
15,Amazing Spider-Man Vol 1 343,War Garden!,"January, 1991",https://static.wikia.nocookie.net/marveldatabase/images/3/39/Amazing_Spider-Man_Vol_1_343.jpg
16,Amazing Spider-Man Vol 1 344,Hearts and Powers,"February, 1991",https://static.wikia.nocookie.net/marveldatabase/images/9/94/Amazing_Spider-Man_Vol_1_344.jpg
17,Amazing Spider-Man Vol 1 345,Gun From the Heart,"March, 1991",https://static.wikia.nocookie.net/marveldatabase/images/6/6e/Amazing_Spider-Man_Vol_1_345.jpg
18,Amazing Spider-Man Vol 1 346,Elliptical Pursuit,"April, 1991",https://static.wikia.nocookie.net/marveldatabase/images/d/d8/Amazing_Spider-Man_Vol_1_346.jpg
19,Amazing Spider-Man Vol 1 347,The Boneyard Hop!,"May, 1991",https://static.wikia.nocookie.net/marveldatabase/images/e/eb/Amazing_Spider-Man_Vol_1_347.jpg
20,Amazing Spider-Man Vol 1 348,Righteous Sand,"June, 1991",https://static.wikia.nocookie.net/marveldatabase/images/5/50/Amazing_Spider-Man_Vol_1_348.jpg
21,Amazing Spider-Man Vol 1 349,Man of Steal!,"July, 1991",https://static.wikia.nocookie.net/marveldatabase/images/d/dc/Amazing_Spider-Man_Vol_1_349.jpg
22,Amazing Spider-Man Vol 1 350,Doom Service!,"August, 1991",https://static.wikia.nocookie.net/marveldatabase/images/e/e0/Amazing_Spider-Man_Vol_1_350.jpg
23,Amazing Spider-Man Vol 1 351,The Three Faces of Evil!,"September, 1991",https://static.wikia.nocookie.net/marveldatabase/images/a/a5/Amazing_Spider-Man_Vol_1_351.jpg
24,Amazing Spider-Man Vol 1 352,Death Walk!,"October, 1991",https://static.wikia.nocookie.net/marveldatabase/images/a/a6/Amazing_Spider-Man_Vol_1_352.jpg
25,Amazing Spider-Man Vol 1 353,When Midnight Strikes!,"1991, ",https://static.wikia.nocookie.net/marveldatabase/images/6/63/Amazing_Spider-Man_Vol_1_353.jpg
26,Amazing Spider-Man Vol 1 354,Wilde at Heart!,"1991, ",https://static.wikia.nocookie.net/marveldatabase/images/c/c5/Amazing_Spider-Man_Vol_1_354.jpg
27,Amazing Spider-Man Vol 1 355,Total Eclipse of the Moon...Knight!,"1991, ",https://static.wikia.nocookie.net/marveldatabase/images/9/90/Amazing_Spider-Man_Vol_1_355.jpg
28,Amazing Spider-Man Vol 1 356,After Midnight!,"1991, ",https://static.wikia.nocookie.net/marveldatabase/images/8/83/Amazing_Spider-Man_Vol_1_356.jpg
29,Amazing Spider-Man Vol 1 357,A Bagel With Nova!,"1992, ",https://static.wikia.nocookie.net/marveldatabase/images/1/1d/Amazing_Spider-Man_Vol_1_357.jpg
30,Amazing Spider-Man Vol 1 358,Out On a Limb,"1992, ",https://static.wikia.nocookie.net/marveldatabase/images/8/8b/Amazing_Spider-Man_Vol_1_358.jpg
31,Amazing Spider-Man Vol 1 359,Toy Death!,"February, 1992",https://static.wikia.nocookie.net/marveldatabase/images/8/8d/Amazing_Spider-Man_Vol_1_359.jpg
32,Amazing Spider-Man Vol 1 360,Death Toy!,"March, 1992",https://static.wikia.nocookie.net/marveldatabase/images/7/7c/Amazing_Spider-Man_Vol_1_360.jpg
33,Amazing Spider-Man Vol 1 361,Savage Genesis,"April, 1992",https://static.wikia.nocookie.net/marveldatabase/images/9/93/Amazing_Spider-Man_Vol_1_361.jpg
34,Amazing Spider-Man Vol 1 362,"Carnage, Part 2: Savage Alliance","May, 1992",https://static.wikia.nocookie.net/marveldatabase/images/6/60/Amazing_Spider-Man_Vol_1_362.jpg
35,Amazing Spider-Man Vol 1 363,Savage Grace!,"June, 1992",https://static.wikia.nocookie.net/marveldatabase/images/c/cb/Amazing_Spider-Man_Vol_1_363.jpg
36,Amazing Spider-Man Vol 1 364,The Pain of Fast Air,"July, 1992",https://static.wikia.nocookie.net/marveldatabase/images/b/b4/Amazing_Spider-Man_Vol_1_364.jpg
37,Amazing Spider-Man Vol 1 365,Fathers and Sins,"August, 1992",https://static.wikia.nocookie.net/marveldatabase/images/3/31/Amazing_Spider-Man_Vol_1_365.jpg
38,Amazing Spider-Man Vol 1 366,Skullwork!,"September, 1992",https://static.wikia.nocookie.net/marveldatabase/images/6/6c/Amazing_Spider-Man_Vol_1_366.jpg
39,Amazing Spider-Man Vol 1 367,Skullduggery,"October, 1992",https://static.wikia.nocookie.net/marveldatabase/images/2/25/Amazing_Spider-Man_Vol_1_367.jpg
40,Amazing Spider-Man Vol 1 368,On Razored Wings,"November, 1992",https://static.wikia.nocookie.net/marveldatabase/images/d/d8/Amazing_Spider-Man_Vol_1_368.jpg
41,Amazing Spider-Man Vol 1 369,Electric Doom,"November, 1992",https://static.wikia.nocookie.net/marveldatabase/images/3/33/Amazing_Spider-Man_Vol_1_369.jpg
42,Amazing Spider-Man Vol 1 370,Life Stings!,"December, 1992",https://static.wikia.nocookie.net/marveldatabase/images/2/21/Amazing_Spider-Man_Vol_1_370.jpg
43,Amazing Spider-Man Vol 1 371,One Clue Over The Cuckoo's Nest,"1992, ",https://static.wikia.nocookie.net/marveldatabase/images/1/1c/Amazing_Spider-Man_Vol_1_371.jpg
44,Amazing Spider-Man Vol 1 372,Arachnophobia Too!,"January, 1993",https://static.wikia.nocookie.net/marveldatabase/images/6/6d/Amazing_Spider-Man_Vol_1_372.jpg
45,Amazing Spider-Man Vol 1 373,The Bedlam Perspective,"January, 1993",https://static.wikia.nocookie.net/marveldatabase/images/f/f4/Amazing_Spider-Man_Vol_1_373.jpg
46,Amazing Spider-Man Vol 1 374,Murder on Parade,"February, 1993",https://static.wikia.nocookie.net/marveldatabase/images/9/9c/Amazing_Spider-Man_Vol_1_374.jpg
47,Amazing Spider-Man Vol 1 375,The Bride of Venom,"1993, ",https://static.wikia.nocookie.net/marveldatabase/images/7/70/Amazing_Spider-Man_Vol_1_375.jpg
48,Amazing Spider-Man Vol 1 376,Guilt by Assosication,"April, 1993",https://static.wikia.nocookie.net/marveldatabase/images/2/2d/Amazing_Spider-Man_Vol_1_376.jpg
49,Amazing Spider-Man Vol 1 377,Dust to Dust,"1993, ",https://static.wikia.nocookie.net/marveldatabase/images/b/b6/Amazing_Spider-Man_Vol_1_377.jpg
50,Amazing Spider-Man Vol 1 378,Demons On Broadway,"June, 1993",https://static.wikia.nocookie.net/marveldatabase/images/a/a0/Amazing_Spider-Man_Vol_1_378.jpg
51,Amazing Spider-Man Vol 1 379,The Gathering Storm,"July, 1993",https://static.wikia.nocookie.net/marveldatabase/images/0/07/Amazing_Spider-Man_Vol_1_379.jpg
52,Amazing Spider-Man Vol 1 380,Soldiers Of Hope,"August, 1993",https://static.wikia.nocookie.net/marveldatabase/images/c/c7/Amazing_Spider-Man_Vol_1_380.jpg
53,Amazing Spider-Man Vol 1 381,"""Samson Unleashed!""","September, 1993",https://static.wikia.nocookie.net/marveldatabase/images/e/e0/Amazing_Spider-Man_Vol_1_381.jpg
54,Amazing Spider-Man Vol 1 382,"""Emerald Rage!""","October, 1993",https://static.wikia.nocookie.net/marveldatabase/images/c/c3/Amazing_Spider-Man_Vol_1_382.jpg
55,Amazing Spider-Man Vol 1 383,"""Judgement Night!""","November, 1993",https://static.wikia.nocookie.net/marveldatabase/images/7/70/Amazing_Spider-Man_Vol_1_383.jpg
56,Amazing Spider-Man Vol 1 384,Dreams of Innocence,"December, 1993",https://static.wikia.nocookie.net/marveldatabase/images/7/7c/Amazing_Spider-Man_Vol_1_384.jpg
57,Amazing Spider-Man Vol 1 385,Rough Justice!,"January, 1994",https://static.wikia.nocookie.net/marveldatabase/images/b/b9/Amazing_Spider-Man_Vol_1_385.jpg
58,Amazing Spider-Man Vol 1 386,The Wings of Age!,"February, 1994",https://static.wikia.nocookie.net/marveldatabase/images/1/16/Amazing_Spider-Man_Vol_1_386.jpg
59,Amazing Spider-Man Vol 1 387,The Thief of Years,"March, 1994",https://static.wikia.nocookie.net/marveldatabase/images/7/75/Amazing_Spider-Man_Vol_1_387.jpg
60,Amazing Spider-Man Vol 1 388,The Sadness of Truth,"April, 1994",https://static.wikia.nocookie.net/marveldatabase/images/f/ff/Amazing_Spider-Man_Vol_1_388.jpg
61,Amazing Spider-Man Vol 1 389,The Faceless Man,"May, 1994",https://static.wikia.nocookie.net/marveldatabase/images/c/ca/Amazing_Spider-Man_Vol_1_389.jpg
62,Amazing Spider-Man Vol 1 390,Behind the Walls,"1994, ",https://static.wikia.nocookie.net/marveldatabase/images/d/d3/Amazing_Spider-Man_Vol_1_390.jpg
63,Amazing Spider-Man Vol 1 391,The Burning Fuse!,"July, 1994",https://static.wikia.nocookie.net/marveldatabase/images/9/9a/Amazing_Spider-Man_Vol_1_391.jpg
64,Amazing Spider-Man Vol 1 392,The Cocoon,"August, 1994",https://static.wikia.nocookie.net/marveldatabase/images/a/a0/Amazing_Spider-Man_Vol_1_392.jpg
65,Amazing Spider-Man Vol 1 393,Mother Love... Mother Hate!,"September, 1994",https://static.wikia.nocookie.net/marveldatabase/images/3/33/Amazing_Spider-Man_Vol_1_393.jpg
66,Amazing Spider-Man Vol 1 394,Breakdown,"October, 1994",https://static.wikia.nocookie.net/marveldatabase/images/d/d0/Amazing_Spider-Man_Vol_1_394.jpg
67,Amazing Spider-Man Vol 1 395,Outcasts!,"November, 1994",https://static.wikia.nocookie.net/marveldatabase/images/c/cc/Amazing_Spider-Man_Vol_1_395.jpg
68,Amazing Spider-Man Vol 1 396,Deadmen,"December, 1994",https://static.wikia.nocookie.net/marveldatabase/images/e/e8/Amazing_Spider-Man_Vol_1_396.jpg
69,Amazing Spider-Man Vol 1 397,Tentacles,"January, 1995",https://static.wikia.nocookie.net/marveldatabase/images/8/87/Amazing_Spider-Man_Vol_1_397.jpg
70,Amazing Spider-Man Vol 1 398,Before I Wake,"February, 1995",https://static.wikia.nocookie.net/marveldatabase/images/9/92/Amazing_Spider-Man_Vol_1_398.jpg
71,Amazing Spider-Man Vol 1 399,Resurrection!,"March, 1995",https://static.wikia.nocookie.net/marveldatabase/images/4/4f/Amazing_Spider-Man_Vol_1_399.jpg
72,Amazing Spider-Man Vol 1 400,The Gift,"April, 1995",https://static.wikia.nocookie.net/marveldatabase/images/f/f2/Amazing_Spider-Man_Vol_1_400.jpg
73,Amazing Spider-Man Vol 1 401,Down in the Darkness,"May, 1995",https://static.wikia.nocookie.net/marveldatabase/images/8/89/Amazing_Spider-Man_Vol_1_401.jpg
74,Amazing Spider-Man Vol 1 402,"Crossfire, Part One","June, 1995",https://static.wikia.nocookie.net/marveldatabase/images/d/db/Amazing_Spider-Man_Vol_1_402.jpg
75,Amazing Spider-Man Vol 1 403,Judgement at Bedlam,"July, 1995",https://static.wikia.nocookie.net/marveldatabase/images/2/2f/Amazing_Spider-Man_Vol_1_403.jpg
76,Amazing Spider-Man Vol 1 404,In The Name Of The Father,"August, 1995",https://static.wikia.nocookie.net/marveldatabase/images/4/45/Amazing_Spider-Man_Vol_1_404.jpg
77,Amazing Spider-Man Vol 1 405,The Worth of a Man,"September, 1995",https://static.wikia.nocookie.net/marveldatabase/images/d/d2/Amazing_Spider-Man_Vol_1_405.jpg
78,Amazing Spider-Man Vol 1 406,Crossroads,"October, 1995",https://static.wikia.nocookie.net/marveldatabase/images/c/c3/Amazing_Spider-Man_Vol_1_406.jpg
