,vol_num,url,cover_url
0,Batman Vol 1 1,https://dc.fandom.com/wiki/Batman_Vol_1_1,https://static.wikia.nocookie.net/marvel_dc/images/0/06/Batman_1.jpg
1,Batman Vol 1 2,https://dc.fandom.com/wiki/Batman_Vol_1_2,https://static.wikia.nocookie.net/marvel_dc/images/6/6a/Batman_2.jpg
2,Batman Vol 1 3,https://dc.fandom.com/wiki/Batman_Vol_1_3,https://static.wikia.nocookie.net/marvel_dc/images/4/4b/Batman_3.JPG
3,Batman Vol 1 4,https://dc.fandom.com/wiki/Batman_Vol_1_4,https://static.wikia.nocookie.net/marvel_dc/images/6/60/Batman_4.jpg
4,Batman Vol 1 5,https://dc.fandom.com/wiki/Batman_Vol_1_5,https://static.wikia.nocookie.net/marvel_dc/images/f/f0/Batman_5.jpg
5,Batman Vol 1 6,https://dc.fandom.com/wiki/Batman_Vol_1_6,https://static.wikia.nocookie.net/marvel_dc/images/d/d9/Batman_6.jpg
6,Batman Vol 1 7,https://dc.fandom.com/wiki/Batman_Vol_1_7,https://static.wikia.nocookie.net/marvel_dc/images/4/49/Batman_7.jpg
7,Batman Vol 1 8,https://dc.fandom.com/wiki/Batman_Vol_1_8,https://static.wikia.nocookie.net/marvel_dc/images/4/4f/Batman_8.jpg
8,Batman Vol 1 9,https://dc.fandom.com/wiki/Batman_Vol_1_9,https://static.wikia.nocookie.net/marvel_dc/images/7/7d/Batman_9.jpg
9,Batman Vol 1 10,https://dc.fandom.com/wiki/Batman_Vol_1_10,https://static.wikia.nocookie.net/marvel_dc/images/c/c7/Batman_10.jpg
10,Batman Vol 1 11,https://dc.fandom.com/wiki/Batman_Vol_1_11,https://static.wikia.nocookie.net/marvel_dc/images/7/72/Batman_11.jpg
11,Batman Vol 1 12,https://dc.fandom.com/wiki/Batman_Vol_1_12,https://static.wikia.nocookie.net/marvel_dc/images/6/66/Batman_12.jpg
12,Batman Vol 1 13,https://dc.fandom.com/wiki/Batman_Vol_1_13,https://static.wikia.nocookie.net/marvel_dc/images/e/e8/Batman_13.jpg
13,Batman Vol 1 14,https://dc.fandom.com/wiki/Batman_Vol_1_14,https://static.wikia.nocookie.net/marvel_dc/images/3/3e/Batman_14.jpg
14,Batman Vol 1 15,https://dc.fandom.com/wiki/Batman_Vol_1_15,https://static.wikia.nocookie.net/marvel_dc/images/8/8e/Batman_15.jpg
15,Batman Vol 1 16,https://dc.fandom.com/wiki/Batman_Vol_1_16,https://static.wikia.nocookie.net/marvel_dc/images/f/f9/Batman_16.jpg
16,Batman Vol 1 17,https://dc.fandom.com/wiki/Batman_Vol_1_17,https://static.wikia.nocookie.net/marvel_dc/images/7/7a/Batman_17.jpg
17,Batman Vol 1 18,https://dc.fandom.com/wiki/Batman_Vol_1_18,https://static.wikia.nocookie.net/marvel_dc/images/7/79/Batman_Vol_1_18.jpg
18,Batman Vol 1 19,https://dc.fandom.com/wiki/Batman_Vol_1_19,https://static.wikia.nocookie.net/marvel_dc/images/d/dd/Batman_19.jpg
