,vol_num,caption,release_date,cover_url
0,Amazing Spider-Man Vol 2 1,"""Where r u Spider-Man???""","November 11, 1998",https://static.wikia.nocookie.net/marveldatabase/images/a/a0/Amazing_Spider-Man_Vol_2_1.jpg
1,Amazing Spider-Man Vol 2 2,"""I can't...(and I don't want to)...but I must!""","December 9, 1998",https://static.wikia.nocookie.net/marveldatabase/images/8/8a/Amazing_Spider-Man_Vol_2_2.jpg
2,Amazing Spider-Man Vol 2 3,"""Off To a Flying Start!""","January 13, 1999",https://static.wikia.nocookie.net/marveldatabase/images/2/24/Amazing_Spider-Man_Vol_2_3.jpg
3,Amazing Spider-Man Vol 2 4,"""Betrayals""","February 10, 1999",https://static.wikia.nocookie.net/marveldatabase/images/3/39/Amazing_Spider-Man_Vol_2_4.jpg
4,Amazing Spider-Man Vol 2 5,"""...And Then There Was One!""","March 10, 1999",https://static.wikia.nocookie.net/marveldatabase/images/c/cc/Amazing_Spider-Man_Vol_2_5.jpg
5,Amazing Spider-Man Vol 2 6,"""Truth be told (...or not)""","April 14, 1999",https://static.wikia.nocookie.net/marveldatabase/images/e/e1/Amazing_Spider-Man_Vol_2_6.jpg
6,Amazing Spider-Man Vol 2 7,"""The Perfect World Part 1: Heroes & Villains""","May 12, 1999",https://static.wikia.nocookie.net/marveldatabase/images/2/25/Amazing_Spider-Man_Vol_2_7.jpg
7,Amazing Spider-Man Vol 2 8,"""The Perfect World Part 2: The Man Behind the Curtain!""","June 9, 1999",https://static.wikia.nocookie.net/marveldatabase/images/b/be/Amazing_Spider-Man_Vol_2_8.jpg
8,Amazing Spider-Man Vol 2 9,"""The List""","July 14, 1999",https://static.wikia.nocookie.net/marveldatabase/images/a/ae/Amazing_Spider-Man_Vol_2_9.jpg
9,Amazing Spider-Man Vol 2 10,"""And then there were...""","August 11, 1999",https://static.wikia.nocookie.net/marveldatabase/images/f/f3/Amazing_Spider-Man_Vol_2_10.jpg
10,Amazing Spider-Man Vol 2 11,"""Bright Lights... Bigger City""","September 8, 1999",https://static.wikia.nocookie.net/marveldatabase/images/0/06/Amazing_Spider-Man_Vol_2_11.jpg
11,Amazing Spider-Man Vol 2 12,"""Another Return of the Sinister Six: Part 1 of 2""","October 13, 1999",https://static.wikia.nocookie.net/marveldatabase/images/9/93/Amazing_Spider-Man_Vol_2_12.jpg
12,Amazing Spider-Man Vol 2 13,"""Time Enough...?""","November 10, 1999",https://static.wikia.nocookie.net/marveldatabase/images/5/56/Amazing_Spider-Man_Vol_2_13.jpg
13,Amazing Spider-Man Vol 2 14,"""A Surfeit of Spiders""","December 8, 1999",https://static.wikia.nocookie.net/marveldatabase/images/5/55/Amazing_Spider-Man_Vol_2_14.jpg
14,Amazing Spider-Man Vol 2 15,"""We're All Doomed… Again!""","January 12, 2000",https://static.wikia.nocookie.net/marveldatabase/images/9/97/Amazing_Spider-Man_Vol_2_15.jpg
15,Amazing Spider-Man Vol 2 16,"""Coming Home""","February 9, 2000",https://static.wikia.nocookie.net/marveldatabase/images/1/1e/Amazing_Spider-Man_Vol_2_16.jpg
16,Amazing Spider-Man Vol 2 17,"""Dust in the wind""","March 15, 2000",https://static.wikia.nocookie.net/marveldatabase/images/e/e9/Amazing_Spider-Man_Vol_2_17.jpg
17,Amazing Spider-Man Vol 2 18,"""Homeward Bound""","April 12, 2000",https://static.wikia.nocookie.net/marveldatabase/images/e/e5/Amazing_Spider-Man_Vol_2_18.jpg
18,Amazing Spider-Man Vol 2 19,"""Mirror Mirror""","May 17, 2000",https://static.wikia.nocookie.net/marveldatabase/images/6/62/Amazing_Spider-Man_Vol_2_19.jpg
19,Amazing Spider-Man Vol 2 20,"""Setup!""","June 14, 2000",https://static.wikia.nocookie.net/marveldatabase/images/4/4d/Amazing_Spider-Man_Vol_2_20.jpg
20,Amazing Spider-Man Vol 2 21,"""Slayers to the left of me...""","July 12, 2000",https://static.wikia.nocookie.net/marveldatabase/images/b/b4/Amazing_Spider-Man_Vol_2_21.jpg
21,Amazing Spider-Man Vol 2 22,"""The Distinguished Gentleman From New York: Part 1 of 3""","August 9, 2000",https://static.wikia.nocookie.net/marveldatabase/images/4/45/Amazing_Spider-Man_Vol_2_22.jpg
22,Amazing Spider-Man Vol 2 23,"""Part 2 of 3: How many times?""","September 13, 2000",https://static.wikia.nocookie.net/marveldatabase/images/8/85/Amazing_Spider-Man_Vol_2_23.jpg
23,Amazing Spider-Man Vol 2 24,"""Conclusion: Failure is not an option""","October 11, 2000",https://static.wikia.nocookie.net/marveldatabase/images/c/ca/Amazing_Spider-Man_Vol_2_24.jpg
24,Amazing Spider-Man Vol 2 25,"""Darkness Calling""","November 8, 2000",https://static.wikia.nocookie.net/marveldatabase/images/5/56/Amazing_Spider-Man_Vol_2_25.jpg
25,Amazing Spider-Man Vol 2 26,"""The Mask""","December 13, 2000",https://static.wikia.nocookie.net/marveldatabase/images/b/b1/Amazing_Spider-Man_Vol_2_26.jpg
26,Amazing Spider-Man Vol 2 27,"""The Stray""","January 10, 2001",https://static.wikia.nocookie.net/marveldatabase/images/3/30/Amazing_Spider-Man_Vol_2_27.jpg
27,Amazing Spider-Man Vol 2 28,"""Distractions""","February 14, 2001",https://static.wikia.nocookie.net/marveldatabase/images/3/37/Amazing_Spider-Man_Vol_2_28.jpg
28,Amazing Spider-Man Vol 2 29,"""Mary Jane""","March 14, 2001",https://static.wikia.nocookie.net/marveldatabase/images/2/2b/Amazing_Spider-Man_Vol_2_29.jpg
29,Amazing Spider-Man Vol 2 30,"""Transformations, Literal & Otherwise""","April 11, 2001",https://static.wikia.nocookie.net/marveldatabase/images/1/14/Amazing_Spider-Man_Vol_2_30.jpg
30,Amazing Spider-Man Vol 2 31,"""Coming Home""","May 9, 2001",https://static.wikia.nocookie.net/marveldatabase/images/8/8e/Amazing_Spider-Man_Vol_2_31.jpg
31,Amazing Spider-Man Vol 2 32,"""The Long, Dark Pizza of the Soul""","June 13, 2001",https://static.wikia.nocookie.net/marveldatabase/images/6/61/Amazing_Spider-Man_Vol_2_32.jpg
32,Amazing Spider-Man Vol 2 33,"""All Fall Down""","July 11, 2001",https://static.wikia.nocookie.net/marveldatabase/images/2/2d/Amazing_Spider-Man_Vol_2_33.jpg
33,Amazing Spider-Man Vol 2 34,"""Meltdown""","August 15, 2001",https://static.wikia.nocookie.net/marveldatabase/images/4/41/Amazing_Spider-Man_Vol_2_34.jpg
34,Amazing Spider-Man Vol 2 35,"""Coming Out""","October 3, 2001",https://static.wikia.nocookie.net/marveldatabase/images/6/63/Amazing_Spider-Man_Vol_2_35.jpg
35,Amazing Spider-Man Vol 2 36,"""Stand Tall""","November 14, 2001",https://static.wikia.nocookie.net/marveldatabase/images/8/82/Amazing_Spider-Man_Vol_2_36.jpg
36,Amazing Spider-Man Vol 2 37,"""Interlude""","January 9, 2002",https://static.wikia.nocookie.net/marveldatabase/images/5/5e/Amazing_Spider-Man_Vol_2_37.jpg
37,Amazing Spider-Man Vol 2 38,"""The Conversation""","February 6, 2002",https://static.wikia.nocookie.net/marveldatabase/images/f/f3/Amazing_Spider-Man_Vol_2_38.jpg
38,Amazing Spider-Man Vol 2 39,"""Meanwhile...""","March 13, 2002",https://static.wikia.nocookie.net/marveldatabase/images/9/91/Amazing_Spider-Man_Vol_2_39.jpg
39,Amazing Spider-Man Vol 2 40,"""Sensitive Issues""","May 8, 2002",https://static.wikia.nocookie.net/marveldatabase/images/e/e2/Amazing_Spider-Man_Vol_2_40.jpg
40,Amazing Spider-Man Vol 2 41,"""Looking Back""","May 30, 2002",https://static.wikia.nocookie.net/marveldatabase/images/1/16/Amazing_Spider-Man_Vol_2_41.jpg
41,Amazing Spider-Man Vol 2 42,"""A Strange Turn of Events""","June 26, 2002",https://static.wikia.nocookie.net/marveldatabase/images/0/0b/Amazing_Spider-Man_Vol_2_42.jpg
42,Amazing Spider-Man Vol 2 43,"""Gold Arms""","July 24, 2002",https://static.wikia.nocookie.net/marveldatabase/images/1/13/Amazing_Spider-Man_Vol_2_43.jpg
43,Amazing Spider-Man Vol 2 44,"""Arms and the Men""","August 28, 2002",https://static.wikia.nocookie.net/marveldatabase/images/b/b7/Amazing_Spider-Man_Vol_2_44.jpg
44,Amazing Spider-Man Vol 2 45,"""Until the Stars Turn Cold""","September 25, 2002",https://static.wikia.nocookie.net/marveldatabase/images/f/f1/Amazing_Spider-Man_Vol_2_45.jpg
45,Amazing Spider-Man Vol 2 46,"""Unnatural Enemies""","November 6, 2002",https://static.wikia.nocookie.net/marveldatabase/images/e/e8/Amazing_Spider-Man_Vol_2_46.jpg
46,Amazing Spider-Man Vol 2 47,"""The Life and Death of Spiders""","November 20, 2002",https://static.wikia.nocookie.net/marveldatabase/images/f/f6/Amazing_Spider-Man_Vol_2_47.jpg
47,Amazing Spider-Man Vol 2 48,"""A Spider's Tale""","December 26, 2002",https://static.wikia.nocookie.net/marveldatabase/images/0/02/Amazing_Spider-Man_Vol_2_48.jpg
48,Amazing Spider-Man Vol 2 49,"""Bad Connections""","January 22, 2003",https://static.wikia.nocookie.net/marveldatabase/images/e/ee/Amazing_Spider-Man_Vol_2_49.jpg
49,Amazing Spider-Man Vol 2 50,"""Doomed Affairs""","February 26, 2003",https://static.wikia.nocookie.net/marveldatabase/images/1/1b/Amazing_Spider-Man_Vol_2_50.jpg
50,Amazing Spider-Man Vol 2 51,"""Digger""","March 26, 2003",https://static.wikia.nocookie.net/marveldatabase/images/d/d8/Amazing_Spider-Man_Vol_2_51.jpg
51,Amazing Spider-Man Vol 2 52,"""Dig This""","April 23, 2003",https://static.wikia.nocookie.net/marveldatabase/images/5/59/Amazing_Spider-Man_Vol_2_52.jpg
52,Amazing Spider-Man Vol 2 53,"""Parts and Pieces""","May 21, 2003",https://static.wikia.nocookie.net/marveldatabase/images/e/e5/Amazing_Spider-Man_Vol_2_53.jpg
53,Amazing Spider-Man Vol 2 54,"""The Balancing of Karmic Accounts""","July 2, 2003",https://static.wikia.nocookie.net/marveldatabase/images/9/94/Amazing_Spider-Man_Vol_2_54.jpg
54,Amazing Spider-Man Vol 2 55,"""Unintended Consequences""","July 16, 2003",https://static.wikia.nocookie.net/marveldatabase/images/0/0b/Amazing_Spider-Man_Vol_2_55.jpg
55,Amazing Spider-Man Vol 2 56,"""The Revolution Within""","August 13, 2003",https://static.wikia.nocookie.net/marveldatabase/images/d/d0/Amazing_Spider-Man_Vol_2_56.jpg
56,Amazing Spider-Man Vol 2 57,"""Happy Birthday: Part 1 of 3""","August 27, 2003",https://static.wikia.nocookie.net/marveldatabase/images/1/15/Amazing_Spider-Man_Vol_2_57.jpg
57,Amazing Spider-Man Vol 2 58,"""Happy Birthday: Part 2 of 3""","September 24, 2003",https://static.wikia.nocookie.net/marveldatabase/images/8/81/Amazing_Spider-Man_Vol_2_58.jpg
