,vol_num,url,cover_url
0,Batman Vol 1 201,https://dc.fandom.com/wiki/Batman_Vol_1_201,https://static.wikia.nocookie.net/marvel_dc/images/d/d3/Batman_201.jpg
1,Batman Vol 1 202,https://dc.fandom.com/wiki/Batman_Vol_1_202,https://static.wikia.nocookie.net/marvel_dc/images/6/61/Batman_202.jpg
2,Batman Vol 1 203,https://dc.fandom.com/wiki/Batman_Vol_1_203,https://static.wikia.nocookie.net/marvel_dc/images/d/d5/Batman_203.jpg
3,Batman Vol 1 204,https://dc.fandom.com/wiki/Batman_Vol_1_204,https://static.wikia.nocookie.net/marvel_dc/images/e/ee/Batman_204.jpg
4,Batman Vol 1 205,https://dc.fandom.com/wiki/Batman_Vol_1_205,https://static.wikia.nocookie.net/marvel_dc/images/c/c9/Batman_205.jpg
5,Batman Vol 1 206,https://dc.fandom.com/wiki/Batman_Vol_1_206,https://static.wikia.nocookie.net/marvel_dc/images/b/b3/Batman_206.jpg
6,Batman Vol 1 207,https://dc.fandom.com/wiki/Batman_Vol_1_207,https://static.wikia.nocookie.net/marvel_dc/images/f/f9/Batman_207.jpg
7,Batman Vol 1 208,https://dc.fandom.com/wiki/Batman_Vol_1_208,https://static.wikia.nocookie.net/marvel_dc/images/b/b3/Batman_208.jpg
8,Batman Vol 1 209,https://dc.fandom.com/wiki/Batman_Vol_1_209,https://static.wikia.nocookie.net/marvel_dc/images/7/79/Batman_209.jpg
9,Batman Vol 1 210,https://dc.fandom.com/wiki/Batman_Vol_1_210,https://static.wikia.nocookie.net/marvel_dc/images/b/b5/Batman_210.jpg
10,Batman Vol 1 211,https://dc.fandom.com/wiki/Batman_Vol_1_211,https://static.wikia.nocookie.net/marvel_dc/images/2/22/Batman_211.jpg
11,Batman Vol 1 212,https://dc.fandom.com/wiki/Batman_Vol_1_212,https://static.wikia.nocookie.net/marvel_dc/images/5/56/Batman_212.jpg
12,Batman Vol 1 213,https://dc.fandom.com/wiki/Batman_Vol_1_213,https://static.wikia.nocookie.net/marvel_dc/images/1/12/Batman_213.jpg
13,Batman Vol 1 214,https://dc.fandom.com/wiki/Batman_Vol_1_214,https://static.wikia.nocookie.net/marvel_dc/images/a/a8/Batman214.jpg
14,Batman Vol 1 200,https://dc.fandom.com/wiki/Batman_Vol_1_200,https://static.wikia.nocookie.net/marvel_dc/images/1/13/Batman_215.jpg
15,Batman Vol 1 216,https://dc.fandom.com/wiki/Batman_Vol_1_216,https://static.wikia.nocookie.net/marvel_dc/images/f/ff/Batman_216.jpg
16,Batman Vol 1 217,https://dc.fandom.com/wiki/Batman_Vol_1_217,https://static.wikia.nocookie.net/marvel_dc/images/4/4c/Batman_217.jpg
17,Batman Vol 1 218,https://dc.fandom.com/wiki/Batman_Vol_1_218,https://static.wikia.nocookie.net/marvel_dc/images/9/93/Batman_218.jpg
18,Batman Vol 1 219,https://dc.fandom.com/wiki/Batman_Vol_1_219,https://static.wikia.nocookie.net/marvel_dc/images/5/59/Batman_219.jpg
19,Batman Vol 1 220,https://dc.fandom.com/wiki/Batman_Vol_1_220,https://static.wikia.nocookie.net/marvel_dc/images/a/ad/Batman_220.jpg
20,Batman Vol 1 221,https://dc.fandom.com/wiki/Batman_Vol_1_221,https://static.wikia.nocookie.net/marvel_dc/images/9/99/Batman_221.jpg
21,Batman Vol 1 222,https://dc.fandom.com/wiki/Batman_Vol_1_222,https://static.wikia.nocookie.net/marvel_dc/images/f/fb/Batman_222.jpg
22,Batman Vol 1 223,https://dc.fandom.com/wiki/Batman_Vol_1_223,https://static.wikia.nocookie.net/marvel_dc/images/8/81/Batman_223.jpg
23,Batman Vol 1 224,https://dc.fandom.com/wiki/Batman_Vol_1_224,https://static.wikia.nocookie.net/marvel_dc/images/7/70/Batman_224.jpg
24,Batman Vol 1 225,https://dc.fandom.com/wiki/Batman_Vol_1_225,https://static.wikia.nocookie.net/marvel_dc/images/4/44/Batman_225.jpg
25,Batman Vol 1 226,https://dc.fandom.com/wiki/Batman_Vol_1_226,https://static.wikia.nocookie.net/marvel_dc/images/a/a5/Batman_226.jpg
26,Batman Vol 1 227,https://dc.fandom.com/wiki/Batman_Vol_1_227,https://static.wikia.nocookie.net/marvel_dc/images/4/4e/Batman_227.jpg
27,Batman Vol 1 228,https://dc.fandom.com/wiki/Batman_Vol_1_228,https://static.wikia.nocookie.net/marvel_dc/images/2/29/Batman_228.jpg
28,Batman Vol 1 229,https://dc.fandom.com/wiki/Batman_Vol_1_229,https://static.wikia.nocookie.net/marvel_dc/images/1/1f/Batman_229.jpg
29,Batman Vol 1 230,https://dc.fandom.com/wiki/Batman_Vol_1_230,https://static.wikia.nocookie.net/marvel_dc/images/a/a8/Batman_230.jpg
30,Batman Vol 1 231,https://dc.fandom.com/wiki/Batman_Vol_1_231,https://static.wikia.nocookie.net/marvel_dc/images/7/7c/Batman_231.jpg
31,Batman Vol 1 232,https://dc.fandom.com/wiki/Batman_Vol_1_232,https://static.wikia.nocookie.net/marvel_dc/images/9/9c/Batman_232.jpg
32,Batman Vol 1 233,https://dc.fandom.com/wiki/Batman_Vol_1_233,https://static.wikia.nocookie.net/marvel_dc/images/0/0a/Batman_233.jpg
33,Batman Vol 1 234,https://dc.fandom.com/wiki/Batman_Vol_1_234,https://static.wikia.nocookie.net/marvel_dc/images/2/28/Batman_234.jpg
34,Batman Vol 1 235,https://dc.fandom.com/wiki/Batman_Vol_1_235,https://static.wikia.nocookie.net/marvel_dc/images/8/8a/Batman_235.jpg
35,Batman Vol 1 236,https://dc.fandom.com/wiki/Batman_Vol_1_236,https://static.wikia.nocookie.net/marvel_dc/images/1/13/Batman_236.jpg
