,vol_num,caption,release_date,cover_url
20,Amazing Spider-Man Vol 1 21,Where Flies the Beetle...!,"February, 1965",https://static.wikia.nocookie.net/marveldatabase/images/c/c1/Amazing_Spider-Man_Vol_1_21.jpg
21,Amazing Spider-Man Vol 1 22,"""Preeeeeesenting...The Clown, And His Masters Of Menace!""","March, 1965",https://static.wikia.nocookie.net/marveldatabase/images/5/55/Amazing_Spider-Man_Vol_1_22.jpg
22,Amazing Spider-Man Vol 1 23,"""The Goblin And The Gangsters""","April, 1965",https://static.wikia.nocookie.net/marveldatabase/images/1/12/Amazing_Spider-Man_Vol_1_23.jpg
23,Amazing Spider-Man Vol 1 24,"""Spider-Man Goes Mad!""","May, 1965",https://static.wikia.nocookie.net/marveldatabase/images/4/45/Amazing_Spider-Man_Vol_1_24.jpg
24,Amazing Spider-Man Vol 1 25,"""Captured By J.Jonah Jameson!""","June, 1965",https://static.wikia.nocookie.net/marveldatabase/images/b/be/Amazing_Spider-Man_Vol_1_25.jpg
25,Amazing Spider-Man Vol 1 26,"""The Man in the Crime-Master's Mask!""","July, 1965",https://static.wikia.nocookie.net/marveldatabase/images/8/8c/Amazing_Spider-Man_Vol_1_26.jpg
26,Amazing Spider-Man Vol 1 27,"""Bring Back My Goblin to Me!""","August, 1965",https://static.wikia.nocookie.net/marveldatabase/images/e/ea/Amazing_Spider-Man_Vol_1_27.jpg
27,Amazing Spider-Man Vol 1 28,"""The Menace Of The Molten Man!""","September, 1965",https://static.wikia.nocookie.net/marveldatabase/images/2/2b/Amazing_Spider-Man_Vol_1_28.jpg
28,Amazing Spider-Man Vol 1 29,"""Never Step On A Scorpion!"" or ""You Think It's Easy To Dream Up Titles Like This?""","October, 1965",https://static.wikia.nocookie.net/marveldatabase/images/0/02/Amazing_Spider-Man_Vol_1_29.jpg
29,Amazing Spider-Man Vol 1 30,"""The Claws Of The Cat!""","November, 1965",https://static.wikia.nocookie.net/marveldatabase/images/4/41/Amazing_Spider-Man_Vol_1_30.jpg
30,Amazing Spider-Man Vol 1 31,"""If This Be My Destiny...!""","December, 1965",https://static.wikia.nocookie.net/marveldatabase/images/7/76/Amazing_Spider-Man_Vol_1_31.jpg
31,Amazing Spider-Man Vol 1 32,"""Man on a Rampage!""","January, 1966",https://static.wikia.nocookie.net/marveldatabase/images/4/46/Amazing_Spider-Man_Vol_1_32.jpg
32,Amazing Spider-Man Vol 1 33,"""The Final Chapter!""","February, 1966",https://static.wikia.nocookie.net/marveldatabase/images/e/e9/Amazing_Spider-Man_Vol_1_33.jpg
33,Amazing Spider-Man Vol 1 34,"""The Thrill of the Hunt""","March, 1966",https://static.wikia.nocookie.net/marveldatabase/images/3/35/Amazing_Spider-Man_Vol_1_34.jpg
34,Amazing Spider-Man Vol 1 35,"""The Molten Man Regrets...!""","April, 1966",https://static.wikia.nocookie.net/marveldatabase/images/6/69/Amazing_Spider-Man_Vol_1_35.jpg
35,Amazing Spider-Man Vol 1 36,"""When Falls the Meteor!""","May, 1966",https://static.wikia.nocookie.net/marveldatabase/images/0/0c/Amazing_Spider-Man_Vol_1_36.jpg
36,Amazing Spider-Man Vol 1 37,"Once Upon A Time, There Was A Robot...!","June, 1966",https://static.wikia.nocookie.net/marveldatabase/images/6/63/Amazing_Spider-Man_Vol_1_37.jpg
37,Amazing Spider-Man Vol 1 38,Just A Guy Named Joe!,"July, 1966",https://static.wikia.nocookie.net/marveldatabase/images/c/ce/Amazing_Spider-Man_Vol_1_38.jpg
38,Amazing Spider-Man Vol 1 39,"""How Green Was My Goblin!""","August, 1966",https://static.wikia.nocookie.net/marveldatabase/images/c/c2/Amazing_Spider-Man_Vol_1_39.jpg
39,Amazing Spider-Man Vol 1 40,"""Spidey Saves the Day!"" Featuring: The End of the Green Goblin!","September, 1966",https://static.wikia.nocookie.net/marveldatabase/images/f/f8/Amazing_Spider-Man_Vol_1_40.jpg
40,Amazing Spider-Man Vol 1 41,"""The Horns of the Rhino!""","October, 1966",https://static.wikia.nocookie.net/marveldatabase/images/d/d0/Amazing_Spider-Man_Vol_1_41.jpg
41,Amazing Spider-Man Vol 1 42,"""The Birth of a Super-Hero!""","November, 1966",https://static.wikia.nocookie.net/marveldatabase/images/3/30/Amazing_Spider-Man_Vol_1_42.jpg
42,Amazing Spider-Man Vol 1 43,"""Rhino on the Rampage!""","December, 1966",https://static.wikia.nocookie.net/marveldatabase/images/5/53/Amazing_Spider-Man_Vol_1_43.jpg
43,Amazing Spider-Man Vol 1 44,"""Where Crawls the Lizard!""","January, 1967",https://static.wikia.nocookie.net/marveldatabase/images/e/e8/Amazing_Spider-Man_Vol_1_44.jpg
44,Amazing Spider-Man Vol 1 45,"""Spidey Smashes Out!""","February, 1967",https://static.wikia.nocookie.net/marveldatabase/images/b/b5/Amazing_Spider-Man_Vol_1_45.jpg
45,Amazing Spider-Man Vol 1 46,"""The Sinister Shocker!""","March, 1967",https://static.wikia.nocookie.net/marveldatabase/images/b/bc/Amazing_Spider-Man_Vol_1_46.jpg
46,Amazing Spider-Man Vol 1 47,"""In the Hands of the Hunter!""","April, 1967",https://static.wikia.nocookie.net/marveldatabase/images/5/5a/Amazing_Spider-Man_Vol_1_47.jpg
47,Amazing Spider-Man Vol 1 48,"""The Wings of the Vulture!""","May, 1967",https://static.wikia.nocookie.net/marveldatabase/images/3/30/Amazing_Spider-Man_Vol_1_48.jpg
48,Amazing Spider-Man Vol 1 49,"""From the Depths of Defeat!""","June, 1967",https://static.wikia.nocookie.net/marveldatabase/images/b/b0/Amazing_Spider-Man_Vol_1_49.jpg
49,Amazing Spider-Man Vol 1 50,"""Spider-Man No More!""","July, 1967",https://static.wikia.nocookie.net/marveldatabase/images/3/39/Amazing_Spider-Man_Vol_1_50.jpg
50,Amazing Spider-Man Vol 1 51,"""In the Clutches of the Kingpin!""","August, 1967",https://static.wikia.nocookie.net/marveldatabase/images/e/e3/Amazing_Spider-Man_Vol_1_51.jpg
51,Amazing Spider-Man Vol 1 52,"""To Die a Hero!""","September, 1967",https://static.wikia.nocookie.net/marveldatabase/images/c/c7/Amazing_Spider-Man_Vol_1_52.jpg
52,Amazing Spider-Man Vol 1 53,Enter: Dr. Octopus,"October, 1967",https://static.wikia.nocookie.net/marveldatabase/images/1/17/Amazing_Spider-Man_Vol_1_53.jpg
53,Amazing Spider-Man Vol 1 54,"""The Tentacles and the Trap!""","November, 1967",https://static.wikia.nocookie.net/marveldatabase/images/e/e3/Amazing_Spider-Man_Vol_1_54.jpg
54,Amazing Spider-Man Vol 1 55,"""Dock Ock Wins!""","December, 1967",https://static.wikia.nocookie.net/marveldatabase/images/3/33/Amazing_Spider-Man_Vol_1_55.jpg
55,Amazing Spider-Man Vol 1 56,"""Disaster!""","January, 1968",https://static.wikia.nocookie.net/marveldatabase/images/e/e4/Amazing_Spider-Man_Vol_1_56.jpg
56,Amazing Spider-Man Vol 1 57,"""The Coming of Ka-zar!""","February, 1968",https://static.wikia.nocookie.net/marveldatabase/images/f/f1/Amazing_Spider-Man_Vol_1_57.jpg
57,Amazing Spider-Man Vol 1 58,"""To Kill A Spider-Man!""","March, 1968",https://static.wikia.nocookie.net/marveldatabase/images/a/ac/Amazing_Spider-Man_Vol_1_58.jpg
58,Amazing Spider-Man Vol 1 59,"""The Brand of the Brainwasher!""","April, 1968",https://static.wikia.nocookie.net/marveldatabase/images/3/34/Amazing_Spider-Man_Vol_1_59.jpg
59,Amazing Spider-Man Vol 1 60,"""O, Bitter Victory!""","May, 1968",https://static.wikia.nocookie.net/marveldatabase/images/b/b8/Amazing_Spider-Man_Vol_1_60.jpg
60,Amazing Spider-Man Vol 1 61,"""What a Tangled Web We Weave...!""","June, 1968",https://static.wikia.nocookie.net/marveldatabase/images/6/64/Amazing_Spider-Man_Vol_1_61.jpg
61,Amazing Spider-Man Vol 1 62,"""Make Way for... Medusa!""","July, 1968",https://static.wikia.nocookie.net/marveldatabase/images/7/71/Amazing_Spider-Man_Vol_1_62.jpg
62,Amazing Spider-Man Vol 1 63,"""Wings in the Night!""","August, 1968",https://static.wikia.nocookie.net/marveldatabase/images/2/2f/Amazing_Spider-Man_Vol_1_63.jpg
63,Amazing Spider-Man Vol 1 64,"""The Vulture's Prey""","September, 1968",https://static.wikia.nocookie.net/marveldatabase/images/1/18/Amazing_Spider-Man_Vol_1_64.jpg
64,Amazing Spider-Man Vol 1 65,"""The Impossible Escape!""","October, 1968",https://static.wikia.nocookie.net/marveldatabase/images/9/99/Amazing_Spider-Man_Vol_1_65.jpg
65,Amazing Spider-Man Vol 1 66,"""The Madness Of Mysterio!""","November, 1968",https://static.wikia.nocookie.net/marveldatabase/images/b/b2/Amazing_Spider-Man_Vol_1_66.jpg
66,Amazing Spider-Man Vol 1 67,"""To Squash A Spider!""","December, 1968",https://static.wikia.nocookie.net/marveldatabase/images/c/c2/Amazing_Spider-Man_Vol_1_67.jpg
67,Amazing Spider-Man Vol 1 68,"""Crisis On Campus!""","January, 1969",https://static.wikia.nocookie.net/marveldatabase/images/c/cf/Amazing_Spider-Man_Vol_1_68.jpg
68,Amazing Spider-Man Vol 1 69,"""Mission: Crush The Kingpin!""","February, 1969",https://static.wikia.nocookie.net/marveldatabase/images/b/b2/Amazing_Spider-Man_Vol_1_69.jpg
69,Amazing Spider-Man Vol 1 70,"""Spider-Man Wanted!""","March, 1969",https://static.wikia.nocookie.net/marveldatabase/images/c/c1/Amazing_Spider-Man_Vol_1_70.jpg
70,Amazing Spider-Man Vol 1 71,"""The Speedster and The Spider""","April, 1969",https://static.wikia.nocookie.net/marveldatabase/images/9/99/Amazing_Spider-Man_Vol_1_71.jpg
71,Amazing Spider-Man Vol 1 72,"""Rocked by..the Shocker!""","May, 1969",https://static.wikia.nocookie.net/marveldatabase/images/6/6c/Amazing_Spider-Man_Vol_1_72.jpg
72,Amazing Spider-Man Vol 1 73,"""The Web Closes!""","June, 1969",https://static.wikia.nocookie.net/marveldatabase/images/6/6e/Amazing_Spider-Man_Vol_1_73.jpg
73,Amazing Spider-Man Vol 1 74,If This Be Bedlam!,"July, 1969",https://static.wikia.nocookie.net/marveldatabase/images/7/7d/Amazing_Spider-Man_Vol_1_74.jpg
74,Amazing Spider-Man Vol 1 75,"""Death Without Warning!""","August, 1969",https://static.wikia.nocookie.net/marveldatabase/images/6/62/Amazing_Spider-Man_Vol_1_75.jpg
75,Amazing Spider-Man Vol 1 76,The Lizard Lives!,"September, 1969",https://static.wikia.nocookie.net/marveldatabase/images/e/e4/Amazing_Spider-Man_Vol_1_76.jpg
76,Amazing Spider-Man Vol 1 77,"""In the Blaze of Battle!""","October, 1969",https://static.wikia.nocookie.net/marveldatabase/images/5/55/Amazing_Spider-Man_Vol_1_77.jpg
77,Amazing Spider-Man Vol 1 78,"""The Night of The Prowler!""","November, 1969",https://static.wikia.nocookie.net/marveldatabase/images/6/68/Amazing_Spider-Man_Vol_1_78.jpg
78,Amazing Spider-Man Vol 1 79,"""To Prowl No More!""","December, 1969",https://static.wikia.nocookie.net/marveldatabase/images/1/1a/Amazing_Spider-Man_Vol_1_79.jpg
