,vol_num,caption,release_date,cover_url
22,Amazing Spider-Man Vol 5 20,"""Hunted: Part 4""","April 24, 2019",https://static.wikia.nocookie.net/marveldatabase/images/f/f7/Amazing_Spider-Man_Vol_5_20.jpg
23,Amazing Spider-Man Vol 5 20.HU,"""Hunted""","May 1, 2019",https://static.wikia.nocookie.net/marveldatabase/images/2/26/Amazing_Spider-Man_Vol_5_20.HU.jpg
24,Amazing Spider-Man Vol 5 21,"""Hunted: Part 5""","May 15, 2019",https://static.wikia.nocookie.net/marveldatabase/images/e/ed/Amazing_Spider-Man_Vol_5_21.jpg
25,Amazing Spider-Man Vol 5 22,"""Hunted: Part 6""","May 29, 2019",https://static.wikia.nocookie.net/marveldatabase/images/c/c5/Amazing_Spider-Man_Vol_5_22.jpg
26,Amazing Spider-Man Vol 5 23,"""Hunted: Epilogue""","June 12, 2019",https://static.wikia.nocookie.net/marveldatabase/images/1/11/Amazing_Spider-Man_Vol_5_23.jpg
27,Amazing Spider-Man Vol 5 24,"""One-on-One""","June 26, 2019",https://static.wikia.nocookie.net/marveldatabase/images/7/76/Amazing_Spider-Man_Vol_5_24.jpg
28,Amazing Spider-Man Vol 5 25,"""Opening Night""","July 10, 2019",https://static.wikia.nocookie.net/marveldatabase/images/0/04/Amazing_Spider-Man_Vol_5_25.jpg
29,Amazing Spider-Man Vol 5 26,"""Who Run the World?""","July 24, 2019",https://static.wikia.nocookie.net/marveldatabase/images/e/e4/Amazing_Spider-Man_Vol_5_26.jpg
30,Amazing Spider-Man Vol 5 27,"""Who Run the World?: Part Two""","August 14, 2019",https://static.wikia.nocookie.net/marveldatabase/images/e/e7/Amazing_Spider-Man_Vol_5_27.jpg
31,Amazing Spider-Man Vol 5 28,"""Who Run the World?: Part Three""","August 28, 2019",https://static.wikia.nocookie.net/marveldatabase/images/7/7f/Amazing_Spider-Man_Vol_5_28.jpg
32,Amazing Spider-Man Vol 5 29,"""Arrivals/Departures""","September 11, 2019",https://static.wikia.nocookie.net/marveldatabase/images/4/49/Amazing_Spider-Man_Vol_5_29.jpg
33,Amazing Spider-Man Vol 5 30,"""Absolute Carnage: Part One""","September 25, 2019",https://static.wikia.nocookie.net/marveldatabase/images/4/44/Amazing_Spider-Man_Vol_5_30.jpg
34,Amazing Spider-Man Vol 5 31,"""Absolute Carnage: Part Two""","October 9, 2019",https://static.wikia.nocookie.net/marveldatabase/images/1/1d/Amazing_Spider-Man_Vol_5_31.jpg
35,Amazing Spider-Man Vol 5 32,"""Running Late""","October 23, 2019",https://static.wikia.nocookie.net/marveldatabase/images/d/d1/Amazing_Spider-Man_Vol_5_32.jpg
36,Amazing Spider-Man Vol 5 33,"""Point Blank""","November 6, 2019",https://static.wikia.nocookie.net/marveldatabase/images/3/35/Amazing_Spider-Man_Vol_5_33.jpg
37,Amazing Spider-Man Vol 5 34,"""Target: Doom""","November 20, 2019",https://static.wikia.nocookie.net/marveldatabase/images/7/77/Amazing_Spider-Man_Vol_5_34.jpg
38,Amazing Spider-Man Vol 5 35,"""Doom's Day""","December 4, 2019",https://static.wikia.nocookie.net/marveldatabase/images/3/3e/Amazing_Spider-Man_Vol_5_35.jpg
39,Amazing Spider-Man Vol 5 36,"""Time After Time""","December 18, 2019",https://static.wikia.nocookie.net/marveldatabase/images/3/3c/Amazing_Spider-Man_Vol_5_36.jpg
40,Amazing Spider-Man Vol 5 37,"""Time, for a Change""","January 8, 2020",https://static.wikia.nocookie.net/marveldatabase/images/3/35/Amazing_Spider-Man_Vol_5_37.jpg
41,Amazing Spider-Man Vol 5 38,"""Breaking News: Part One""","January 22, 2020",https://static.wikia.nocookie.net/marveldatabase/images/a/a5/Amazing_Spider-Man_Vol_5_38.jpg
42,Amazing Spider-Man Vol 5 39,"""Breaking News: Part Two""","February 12, 2020",https://static.wikia.nocookie.net/marveldatabase/images/c/c4/Amazing_Spider-Man_Vol_5_39.jpg
43,Amazing Spider-Man Vol 5 40,"""Breaking News: Part Three""","February 26, 2020",https://static.wikia.nocookie.net/marveldatabase/images/5/5f/Amazing_Spider-Man_Vol_5_40.jpg
44,Amazing Spider-Man Vol 5 41,"""True Companions: Part One""","March 11, 2020",https://static.wikia.nocookie.net/marveldatabase/images/6/60/Amazing_Spider-Man_Vol_5_41.jpg
45,Amazing Spider-Man Vol 5 42,"""True Companions: Part Two""","March 25, 2020",https://static.wikia.nocookie.net/marveldatabase/images/d/d9/Amazing_Spider-Man_Vol_5_42.jpg
46,Amazing Spider-Man Vol 5 43,"""True Companions: Part Three""","May 27, 2020",https://static.wikia.nocookie.net/marveldatabase/images/a/ae/Amazing_Spider-Man_Vol_5_43.jpg
47,Amazing Spider-Man Vol 5 44,"""Beware The Rising""","July 15, 2020",https://static.wikia.nocookie.net/marveldatabase/images/1/1e/Amazing_Spider-Man_Vol_5_44.jpg
48,Amazing Spider-Man Vol 5 45,"""Sins Rising: Part One""","July 29, 2020",https://static.wikia.nocookie.net/marveldatabase/images/3/3e/Amazing_Spider-Man_Vol_5_45.jpg
49,Amazing Spider-Man Vol 5 46,"""Sins Rising: Part Two""","August 12, 2020",https://static.wikia.nocookie.net/marveldatabase/images/e/ee/Amazing_Spider-Man_Vol_5_46.jpg
50,Amazing Spider-Man Vol 5 47,"""Sins Rising: Part Three""","August 26, 2020",https://static.wikia.nocookie.net/marveldatabase/images/5/50/Amazing_Spider-Man_Vol_5_47.jpg
51,Amazing Spider-Man Vol 5 48,"""Sins Rising: Part Four""","September 9, 2020",https://static.wikia.nocookie.net/marveldatabase/images/a/a7/Amazing_Spider-Man_Vol_5_48.jpg
52,Amazing Spider-Man Vol 5 49,"""The Return of the Green Goblin: Chapter One - Unstoppable""","October 7, 2020",https://static.wikia.nocookie.net/marveldatabase/images/9/93/Amazing_Spider-Man_Vol_5_49.jpg
53,Amazing Spider-Man Vol 5 50,"""Last Remains: Part One""","October 14, 2020",https://static.wikia.nocookie.net/marveldatabase/images/e/e4/Amazing_Spider-Man_Vol_5_50.jpg
54,Amazing Spider-Man Vol 5 50.LR,"""Fallen Order""","October 21, 2020",https://static.wikia.nocookie.net/marveldatabase/images/f/f6/Amazing_Spider-Man_Vol_5_50.LR.jpg
55,Amazing Spider-Man Vol 5 51,"""Last Remains: Part Two""","October 28, 2020",https://static.wikia.nocookie.net/marveldatabase/images/8/88/Amazing_Spider-Man_Vol_5_51.jpg
56,Amazing Spider-Man Vol 5 51.LR,"""Fallen Order: Part Two""","November 4, 2020",https://static.wikia.nocookie.net/marveldatabase/images/9/9e/Amazing_Spider-Man_Vol_5_51.LR.jpg
57,Amazing Spider-Man Vol 5 52,"""Last Remains: Part Three""","November 11, 2020",https://static.wikia.nocookie.net/marveldatabase/images/e/e9/Amazing_Spider-Man_Vol_5_52.jpg
58,Amazing Spider-Man Vol 5 52.LR,"""Fallen Order: Part Three""","November 11, 2020",https://static.wikia.nocookie.net/marveldatabase/images/9/9c/Amazing_Spider-Man_Vol_5_52.LR.jpg
59,Amazing Spider-Man Vol 5 53,"""Last Remains: Part Four""","November 18, 2020",https://static.wikia.nocookie.net/marveldatabase/images/4/47/Amazing_Spider-Man_Vol_5_53.jpg
60,Amazing Spider-Man Vol 5 53.LR,"""Fallen Order: Part Four""","November 25, 2020",https://static.wikia.nocookie.net/marveldatabase/images/f/f4/Amazing_Spider-Man_Vol_5_53.LR.jpg
61,Amazing Spider-Man Vol 5 54,"""Last Remains: Part Five""","December 9, 2020",https://static.wikia.nocookie.net/marveldatabase/images/1/10/Amazing_Spider-Man_Vol_5_54.jpg
62,Amazing Spider-Man Vol 5 54.LR,"""Fallen Order: Part Five""","December 23, 2020",https://static.wikia.nocookie.net/marveldatabase/images/9/9c/Amazing_Spider-Man_Vol_5_54.LR.jpg
63,Amazing Spider-Man Vol 5 55,"""Last Remains: Part Six""","December 30, 2020",https://static.wikia.nocookie.net/marveldatabase/images/b/ba/Amazing_Spider-Man_Vol_5_55.jpg
64,Amazing Spider-Man Vol 5 56,"""Last Remains: Post-Mortem, Part 1""","January 6, 2021",https://static.wikia.nocookie.net/marveldatabase/images/8/88/Amazing_Spider-Man_Vol_5_56.jpg
65,Amazing Spider-Man Vol 5 57,"""Last Remains: Post-Mortem, Part 2""","January 13, 2021",https://static.wikia.nocookie.net/marveldatabase/images/6/66/Amazing_Spider-Man_Vol_5_57.jpg
66,Amazing Spider-Man Vol 5 58,"""Negative Space: Part One""","January 27, 2021",https://static.wikia.nocookie.net/marveldatabase/images/b/bb/Amazing_Spider-Man_Vol_5_58.jpg
67,Amazing Spider-Man Vol 5 59,"""Negative Space: Part Two""","February 10, 2021",https://static.wikia.nocookie.net/marveldatabase/images/e/e5/Amazing_Spider-Man_Vol_5_59.jpg
68,Amazing Spider-Man Vol 5 60,"""No Exit""","February 24, 2021",https://static.wikia.nocookie.net/marveldatabase/images/e/e9/Amazing_Spider-Man_Vol_5_60.jpg
69,Amazing Spider-Man Vol 5 61,"""Let's Try Something New!""","March 10, 2021",https://static.wikia.nocookie.net/marveldatabase/images/f/f2/Amazing_Spider-Man_Vol_5_61.jpg
70,Amazing Spider-Man Vol 5 62,"""Wag the Gog""","March 24, 2021",https://static.wikia.nocookie.net/marveldatabase/images/9/9e/Amazing_Spider-Man_Vol_5_62.jpg
71,Amazing Spider-Man Vol 5 63,"""King's Ransom - Part One""","April 7, 2021",https://static.wikia.nocookie.net/marveldatabase/images/8/80/Amazing_Spider-Man_Vol_5_63.jpg
72,Amazing Spider-Man Vol 5 64,"""King's Ransom - Part Two""","April 21, 2021",https://static.wikia.nocookie.net/marveldatabase/images/1/10/Amazing_Spider-Man_Vol_5_64.jpg
73,Amazing Spider-Man Vol 5 65,"""King's Ransom - Part Three""","May 5, 2021",https://static.wikia.nocookie.net/marveldatabase/images/e/e9/Amazing_Spider-Man_Vol_5_65.jpg
74,Amazing Spider-Man Vol 5 66,"""Tangled Web""","May 19, 2021",https://static.wikia.nocookie.net/marveldatabase/images/b/b2/Amazing_Spider-Man_Vol_5_66.jpg
75,Amazing Spider-Man Vol 5 67,"""Chameleon Conspiracy: Part 1""","June 2, 2021",https://static.wikia.nocookie.net/marveldatabase/images/d/de/Amazing_Spider-Man_Vol_5_67.jpg
76,Amazing Spider-Man Vol 5 68,"""Chameleon Conspiracy: Part 2""","June 9, 2021",https://static.wikia.nocookie.net/marveldatabase/images/f/f2/Amazing_Spider-Man_Vol_5_68.jpg
77,Amazing Spider-Man Vol 5 69,"""Chameleon Conspiracy: Part 3""","June 23, 2021",https://static.wikia.nocookie.net/marveldatabase/images/3/30/Amazing_Spider-Man_Vol_5_69.jpg
78,Amazing Spider-Man Vol 5 70,"""Prelude to Sinister War""","July 7, 2021",https://static.wikia.nocookie.net/marveldatabase/images/e/ef/Amazing_Spider-Man_Vol_5_70.jpg
79,Amazing Spider-Man Vol 5 71,"""Sinister War: Part 1""","July 28, 2021",https://static.wikia.nocookie.net/marveldatabase/images/5/55/Amazing_Spider-Man_Vol_5_71.jpg
80,Amazing Spider-Man Vol 5 72,"""Sinister War: Part 2""","August 25, 2021",https://static.wikia.nocookie.net/marveldatabase/images/c/cd/Amazing_Spider-Man_Vol_5_72.jpg
81,Amazing Spider-Man Vol 5 73,"""Sins of Our Fathers""","September 8, 2021",https://static.wikia.nocookie.net/marveldatabase/images/c/cf/Amazing_Spider-Man_Vol_5_73.jpg
82,Amazing Spider-Man Vol 5 74,"""What Cost Victory?""","September 29, 2021",https://static.wikia.nocookie.net/marveldatabase/images/0/0f/Amazing_Spider-Man_Vol_5_74.jpg
83,Amazing Spider-Man Vol 5 75,Release date:,"October 6, 2021",https://static.wikia.nocookie.net/marveldatabase/images/a/a5/Amazing_Spider-Man_Vol_5_75.jpg
84,Amazing Spider-Man Vol 5 76,Release date:,"October 13, 2021",https://static.wikia.nocookie.net/marveldatabase/images/3/3f/Amazing_Spider-Man_Vol_5_76.jpg
85,Amazing Spider-Man Vol 5 77,Release date:,"October 27, 2021",https://static.wikia.nocookie.net/marveldatabase/images/3/3e/Amazing_Spider-Man_Vol_5_77.jpg
86,Amazing Spider-Man Vol 5 78,Release date:,"November 10, 2021",https://static.wikia.nocookie.net/marveldatabase/images/e/e3/Amazing_Spider-Man_Vol_5_78.jpg
87,Amazing Spider-Man Vol 5 78.BEY,Release date:,"November 17, 2021",https://static.wikia.nocookie.net/marveldatabase/images/5/5a/Amazing_Spider-Man_Vol_5_78.BEY.jpg
88,Amazing Spider-Man Vol 5 79,Release date:,"November 24, 2021",https://static.wikia.nocookie.net/marveldatabase/images/3/33/Amazing_Spider-Man_Vol_5_79.jpg
89,Amazing Spider-Man Vol 5 80,Release date:,"December 1, 2021",https://static.wikia.nocookie.net/marveldatabase/images/7/77/Amazing_Spider-Man_Vol_5_80.jpg
90,Amazing Spider-Man Vol 5 80.BEY,Release date:,"December 8, 2021",https://static.wikia.nocookie.net/marveldatabase/images/e/ee/Amazing_Spider-Man_Vol_5_80.BEY.jpg
91,Amazing Spider-Man Vol 5 81,Release date:,"December 15, 2021",https://static.wikia.nocookie.net/marveldatabase/images/7/75/Amazing_Spider-Man_Vol_5_81.jpg
92,Amazing Spider-Man Vol 5 82,Release date:,"December 22, 2021",https://static.wikia.nocookie.net/marveldatabase/images/9/9c/Amazing_Spider-Man_Vol_5_82.jpg
93,Amazing Spider-Man Vol 5 83,Release date:,"December 29, 2021",https://static.wikia.nocookie.net/marveldatabase/images/7/77/Amazing_Spider-Man_Vol_5_83.jpg
94,Amazing Spider-Man Vol 5 84,Release date:,"January 5, 2022",https://static.wikia.nocookie.net/marveldatabase/images/2/24/Amazing_Spider-Man_Vol_5_84.jpg
95,Amazing Spider-Man Vol 5 85,Release date:,"January 12, 2022",https://static.wikia.nocookie.net/marveldatabase/images/e/ea/Amazing_Spider-Man_Vol_5_85.jpg
96,Amazing Spider-Man Vol 5 86,Release date:,"January 19, 2022",https://static.wikia.nocookie.net/marveldatabase/images/6/6d/Amazing_Spider-Man_Vol_5_86.jpg
97,Amazing Spider-Man Vol 5 87,Release date:,"January 26, 2022",https://static.wikia.nocookie.net/marveldatabase/images/8/8f/Amazing_Spider-Man_Vol_5_87.jpg
98,Amazing Spider-Man Vol 5 88,Release date:,"February 2, 2022",https://static.wikia.nocookie.net/marveldatabase/images/e/e8/Amazing_Spider-Man_Vol_5_88.jpg
99,Amazing Spider-Man Vol 5 88.BEY,Release date:,"February 9, 2022",https://static.wikia.nocookie.net/marveldatabase/images/a/a9/Amazing_Spider-Man_Vol_5_88.BEY.jpg
100,Amazing Spider-Man Vol 5 89,Release date:,"February 16, 2022",https://static.wikia.nocookie.net/marveldatabase/images/8/8e/Amazing_Spider-Man_Vol_5_89.jpg
101,Amazing Spider-Man Vol 5 90,Release date:,"February 23, 2022",https://static.wikia.nocookie.net/marveldatabase/images/6/65/Amazing_Spider-Man_Vol_5_90.jpg
102,Amazing Spider-Man Vol 5 91,Release date:,"March 2, 2022",https://static.wikia.nocookie.net/marveldatabase/images/7/71/Amazing_Spider-Man_Vol_5_91.jpg
103,Amazing Spider-Man Vol 5 92,Release date:,"March 9, 2022",https://static.wikia.nocookie.net/marveldatabase/images/2/2d/Amazing_Spider-Man_Vol_5_92.jpg
104,Amazing Spider-Man Vol 5 92.BEY,Release date:,"March 16, 2022",https://static.wikia.nocookie.net/marveldatabase/images/3/30/Amazing_Spider-Man_Vol_5_92.BEY.jpg
105,Amazing Spider-Man Vol 5 93,Release date:,"March 30, 2022",https://static.wikia.nocookie.net/marveldatabase/images/4/40/Amazing_Spider-Man_Vol_5_93.jpg
