,vol_num,url,cover_url
33,Detective Comics Vol 1 967,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_967,https://static.wikia.nocookie.net/marvel_dc/images/4/46/Detective_Comics_Vol_1_967.jpg
34,Detective Comics Vol 1 968,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_968,https://static.wikia.nocookie.net/marvel_dc/images/c/ca/Detective_Comics_Vol_1_968.jpg
35,Detective Comics Vol 1 969,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_969,https://static.wikia.nocookie.net/marvel_dc/images/f/f0/Detective_Comics_Vol_1_969.jpg
36,Detective Comics Vol 1 970,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_970,https://static.wikia.nocookie.net/marvel_dc/images/1/19/Detective_Comics_Vol_1_970.jpg
37,Detective Comics Vol 1 971,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_971,https://static.wikia.nocookie.net/marvel_dc/images/b/b4/Detective_Comics_Vol_1_971.jpg
38,Detective Comics Vol 1 972,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_972,https://static.wikia.nocookie.net/marvel_dc/images/6/6f/Detective_Comics_Vol_1_972.jpg
39,Detective Comics Vol 1 973,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_973,https://static.wikia.nocookie.net/marvel_dc/images/3/3a/Detective_Comics_Vol_1_973.jpg
40,Detective Comics Vol 1 974,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_974,https://static.wikia.nocookie.net/marvel_dc/images/b/b6/Detective_Comics_Vol_1_974.jpg
41,Detective Comics Vol 1 975,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_975,https://static.wikia.nocookie.net/marvel_dc/images/a/ae/Detective_Comics_Vol_1_975.jpg
42,Detective Comics Vol 1 976,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_976,https://static.wikia.nocookie.net/marvel_dc/images/2/20/Detective_Comics_Vol_1_976.jpg
43,Detective Comics Vol 1 977,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_977,https://static.wikia.nocookie.net/marvel_dc/images/c/c2/Detective_Comics_Vol_1_977.jpg
44,Detective Comics Vol 1 978,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_978,https://static.wikia.nocookie.net/marvel_dc/images/2/2e/Detective_Comics_Vol_1_978.jpg
45,Detective Comics Vol 1 979,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_979,https://static.wikia.nocookie.net/marvel_dc/images/4/40/Detective_Comics_Vol_1_979.jpg
46,Detective Comics Vol 1 980,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_980,https://static.wikia.nocookie.net/marvel_dc/images/1/12/Detective_Comics_Vol_1_980.jpg
47,Detective Comics Vol 1 981,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_981,https://static.wikia.nocookie.net/marvel_dc/images/d/d4/Detective_Comics_Vol_1_981.jpg
48,Detective Comics Vol 1 982,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_982,https://static.wikia.nocookie.net/marvel_dc/images/c/c7/Detective_Comics_Vol_1_982.jpg
