,vol_num,url,cover_url
0,Batman Vol 3 1,https://dc.fandom.com/wiki/Batman_Vol_3_1,https://static.wikia.nocookie.net/marvel_dc/images/f/ff/Batman_Vol_3_1.jpg
1,Batman Vol 3 2,https://dc.fandom.com/wiki/Batman_Vol_3_2,https://static.wikia.nocookie.net/marvel_dc/images/d/d4/Batman_Vol_3_2.jpg
2,Batman Vol 3 3,https://dc.fandom.com/wiki/Batman_Vol_3_3,https://static.wikia.nocookie.net/marvel_dc/images/d/d8/Batman_Vol_3_3.jpg
3,Batman Vol 3 4,https://dc.fandom.com/wiki/Batman_Vol_3_4,https://static.wikia.nocookie.net/marvel_dc/images/8/8e/Batman_Vol_3_4.jpg
4,Batman Vol 3 5,https://dc.fandom.com/wiki/Batman_Vol_3_5,https://static.wikia.nocookie.net/marvel_dc/images/d/db/Batman_Vol_3_5.jpg
5,Batman Vol 3 6,https://dc.fandom.com/wiki/Batman_Vol_3_6,https://static.wikia.nocookie.net/marvel_dc/images/6/62/Batman_Vol_3_6.jpg
6,Batman Vol 3 7,https://dc.fandom.com/wiki/Batman_Vol_3_7,https://static.wikia.nocookie.net/marvel_dc/images/2/21/Batman_Vol_3_7.jpg
7,Batman Vol 3 8,https://dc.fandom.com/wiki/Batman_Vol_3_8,https://static.wikia.nocookie.net/marvel_dc/images/6/62/Batman_Vol_3_8.jpg
8,Batman Vol 3 9,https://dc.fandom.com/wiki/Batman_Vol_3_9,https://static.wikia.nocookie.net/marvel_dc/images/3/32/Batman_Vol_3_9.jpg
9,Batman Vol 3 10,https://dc.fandom.com/wiki/Batman_Vol_3_10,https://static.wikia.nocookie.net/marvel_dc/images/d/dc/Batman_Vol_3_10.jpg
10,Batman Vol 3 11,https://dc.fandom.com/wiki/Batman_Vol_3_11,https://static.wikia.nocookie.net/marvel_dc/images/d/dc/Batman_Vol_3_11.jpg
11,Batman Vol 3 12,https://dc.fandom.com/wiki/Batman_Vol_3_12,https://static.wikia.nocookie.net/marvel_dc/images/4/48/Batman_Vol_3_12.jpg
12,Batman Vol 3 13,https://dc.fandom.com/wiki/Batman_Vol_3_13,https://static.wikia.nocookie.net/marvel_dc/images/f/f6/Batman_Vol_3_13.jpg
13,Batman Vol 3 14,https://dc.fandom.com/wiki/Batman_Vol_3_14,https://static.wikia.nocookie.net/marvel_dc/images/a/aa/Batman_Vol_3_14.jpg
14,Batman Vol 3 15,https://dc.fandom.com/wiki/Batman_Vol_3_15,https://static.wikia.nocookie.net/marvel_dc/images/2/2a/Batman_Vol_3_15.jpg
15,Batman Vol 3 16,https://dc.fandom.com/wiki/Batman_Vol_3_16,https://static.wikia.nocookie.net/marvel_dc/images/3/30/Batman_Vol_3_16.jpg
16,Batman Vol 3 17,https://dc.fandom.com/wiki/Batman_Vol_3_17,https://static.wikia.nocookie.net/marvel_dc/images/2/28/Batman_Vol_3_17.jpg
17,Batman Vol 3 18,https://dc.fandom.com/wiki/Batman_Vol_3_18,https://static.wikia.nocookie.net/marvel_dc/images/b/b2/Batman_Vol_3_18.jpg
18,Batman Vol 3 19,https://dc.fandom.com/wiki/Batman_Vol_3_19,https://static.wikia.nocookie.net/marvel_dc/images/0/08/Batman_Vol_3_19.jpg
19,Batman Vol 3 20,https://dc.fandom.com/wiki/Batman_Vol_3_20,https://static.wikia.nocookie.net/marvel_dc/images/9/92/Batman_Vol_3_20.jpg
20,Batman Vol 3 21,https://dc.fandom.com/wiki/Batman_Vol_3_21,https://static.wikia.nocookie.net/marvel_dc/images/2/20/Batman_Vol_3_21.jpg
21,Batman Vol 3 22,https://dc.fandom.com/wiki/Batman_Vol_3_22,https://static.wikia.nocookie.net/marvel_dc/images/2/2b/Batman_Vol_3_22.jpg
22,Batman Vol 3 23,https://dc.fandom.com/wiki/Batman_Vol_3_23,https://static.wikia.nocookie.net/marvel_dc/images/b/b8/Batman_Vol_3_23.jpg
23,Batman Vol 3 24,https://dc.fandom.com/wiki/Batman_Vol_3_24,https://static.wikia.nocookie.net/marvel_dc/images/e/ea/Batman_Vol_3_24.jpg
24,Batman Vol 3 25,https://dc.fandom.com/wiki/Batman_Vol_3_25,https://static.wikia.nocookie.net/marvel_dc/images/4/4f/Batman_Vol_3_25.jpg
25,Batman Vol 3 26,https://dc.fandom.com/wiki/Batman_Vol_3_26,https://static.wikia.nocookie.net/marvel_dc/images/f/fc/Batman_Vol_3_26.jpg
26,Batman Vol 3 27,https://dc.fandom.com/wiki/Batman_Vol_3_27,https://static.wikia.nocookie.net/marvel_dc/images/0/02/Batman_Vol_3_27.jpg
27,Batman Vol 3 28,https://dc.fandom.com/wiki/Batman_Vol_3_28,https://static.wikia.nocookie.net/marvel_dc/images/9/9d/Batman_Vol_3_28.jpg
28,Batman Vol 3 29,https://dc.fandom.com/wiki/Batman_Vol_3_29,https://static.wikia.nocookie.net/marvel_dc/images/6/61/Batman_Vol_3_29.jpg
29,Batman Vol 3 30,https://dc.fandom.com/wiki/Batman_Vol_3_30,https://static.wikia.nocookie.net/marvel_dc/images/2/28/Batman_Vol_3_30.jpg
30,Batman Vol 3 31,https://dc.fandom.com/wiki/Batman_Vol_3_31,https://static.wikia.nocookie.net/marvel_dc/images/f/f6/Batman_Vol_3_31.jpg
31,Batman Vol 3 32,https://dc.fandom.com/wiki/Batman_Vol_3_32,https://static.wikia.nocookie.net/marvel_dc/images/b/bc/Batman_Vol_3_32.jpg
32,Batman Vol 3 33,https://dc.fandom.com/wiki/Batman_Vol_3_33,https://static.wikia.nocookie.net/marvel_dc/images/1/15/Batman_Vol_3_33.jpg
33,Batman Vol 3 34,https://dc.fandom.com/wiki/Batman_Vol_3_34,https://static.wikia.nocookie.net/marvel_dc/images/4/42/Batman_Vol_3_34.jpg
34,Batman Vol 3 35,https://dc.fandom.com/wiki/Batman_Vol_3_35,https://static.wikia.nocookie.net/marvel_dc/images/f/fa/Batman_Vol_3_35.jpg
35,Batman Vol 3 36,https://dc.fandom.com/wiki/Batman_Vol_3_36,https://static.wikia.nocookie.net/marvel_dc/images/0/0d/Batman_Vol_3_36.jpg
36,Batman Vol 3 37,https://dc.fandom.com/wiki/Batman_Vol_3_37,https://static.wikia.nocookie.net/marvel_dc/images/9/9f/Batman_Vol_3_37.jpg
37,Batman Vol 3 38,https://dc.fandom.com/wiki/Batman_Vol_3_38,https://static.wikia.nocookie.net/marvel_dc/images/5/5e/Batman_Vol_3_38.jpg
38,Batman Vol 3 39,https://dc.fandom.com/wiki/Batman_Vol_3_39,https://static.wikia.nocookie.net/marvel_dc/images/a/ac/Batman_Vol_3_39.jpg
39,Batman Vol 3 40,https://dc.fandom.com/wiki/Batman_Vol_3_40,https://static.wikia.nocookie.net/marvel_dc/images/b/bb/Batman_Vol_3_40.jpg
